run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,retention_mean,retention_broad,adapt,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,fdelta,log10_fdelta
lrsw_milora_r32_lr2e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0002,43.0,lrsw_milora_r32_lr2e4,False,False,True,25.52,34.94,79.62,33.1,17.93,47.69,40.19,35.77,0.4145,-0.3824754651137076
lrsw_milora_r32_lr2e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0002,44.0,lrsw_milora_r32_lr2e4,False,False,True,26.52,34.87,22.31,33.6,19.45,46.94,39.42,34.92,0.402,-0.3957739469155299
lrsw_milora_r32_lr2e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0002,45.0,lrsw_milora_r32_lr2e4,False,False,True,26.46,35.21,78.53,34.05,18.87,44.4,42.15,36.59,0.4162,-0.3806979241243918
lrsw_milora_r32_lr2e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,2e-05,42.0,lrsw_milora_r32_lr2e5,False,False,True,26.25,36.57,70.19,33.77,18.73,45.14,47.18,38.03,0.1729,-0.7622050067260775
lrsw_milora_r32_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,2e-05,43.0,lrsw_milora_r32_lr2e5,False,False,True,26.1,36.73,70.56,33.87,18.34,46.27,47.95,37.2,0.1697,-0.7703181576823243
lrsw_milora_r32_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,2e-05,44.0,lrsw_milora_r32_lr2e5,False,False,True,26.17,36.74,62.87,33.42,18.92,45.93,47.78,37.65,0.1729,-0.7622050067260775
lrsw_milora_r32_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0003,42.0,lrsw_milora_r32_lr3e4,False,False,True,24.72,33.64,79.86,32.5,16.95,43.09,39.76,35.91,0.5432,-0.2650402387275547
lrsw_milora_r32_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0003,43.0,lrsw_milora_r32_lr3e4,False,False,True,23.8,32.56,58.67,31.06,16.54,41.97,37.71,35.52,0.5633,-0.2492602487646492
lrsw_milora_r32_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0003,44.0,lrsw_milora_r32_lr3e4,False,False,True,24.06,32.62,34.54,31.19,16.94,40.94,38.23,35.82,0.5623,-0.2500319164905971
lrsw_milora_r32_lr3e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0003,45.0,lrsw_milora_r32_lr3e4,False,False,True,24.9,31.75,79.3,32.25,17.54,37.64,36.09,35.21,0.561,-0.2510371387438385
lrsw_milora_r32_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0005,42.0,lrsw_milora_r32_lr5e4,False,False,True,20.76,28.84,76.74,29.61,11.9,32.23,36.01,34.44,0.8396,-0.0759275700896371
lrsw_milora_r32_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0005,43.0,lrsw_milora_r32_lr5e4,False,False,True,21.27,27.48,76.96,29.24,13.3,27.09,36.01,31.76,0.8585,-0.0662597005030646
lrsw_milora_r32_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0005,44.0,lrsw_milora_r32_lr5e4,False,False,True,21.0,29.86,77.67,29.69,12.3,32.44,39.59,35.26,0.8658,-0.0625824185228621
lrsw_milora_r32_lr5e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,0.0005,45.0,lrsw_milora_r32_lr5e4,False,False,True,22.7,28.96,77.4,31.68,13.73,29.52,35.15,34.71,0.8422,-0.0745847629157537
lrsw_milora_r32_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,5e-05,42.0,lrsw_milora_r32_lr5e5,False,False,True,27.57,36.76,47.73,35.43,19.71,46.46,45.22,36.97,0.1961,-0.707522406332216
lrsw_milora_r32_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,5e-05,43.0,lrsw_milora_r32_lr5e5,False,False,True,27.3,36.63,35.55,34.74,19.86,47.27,44.71,36.57,0.197,-0.7055337738384071
lrsw_milora_r32_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,5e-05,44.0,lrsw_milora_r32_lr5e5,False,False,True,27.28,36.65,38.85,34.94,19.61,47.54,44.37,36.79,0.1984,-0.7024583321818402
lrsw_milorawd_wd0p3_r32_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milorawd,MiLoRA+wd,0.0002,42.0,lrsw_milorawd_wd0p3_r32_lr2e4,False,False,True,27.99,35.85,59.98,36.49,19.49,46.08,41.89,35.31,0.2484,-0.6048484084954574
lrsw_milorawd_wd0p3_r32_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milorawd,MiLoRA+wd,0.0005,42.0,lrsw_milorawd_wd0p3_r32_lr5e4,False,False,True,26.66,34.68,80.22,34.71,18.62,44.9,39.76,35.39,0.2963,-0.5282683485199489
lrsw_sclora_r32_lr1e3_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.001,42.0,lrsw_sclora_r32_lr1e3,False,False,True,3.19,19.23,35.46,6.37,0.01,23.5,26.79,39.48,3.0763,0.4880286854829438
lrsw_sclora_r32_lr1e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.001,43.0,lrsw_sclora_r32_lr1e3,False,False,True,8.57,20.97,61.97,12.38,4.77,23.07,27.39,37.26,1.7424,0.2411478624116997
lrsw_sclora_r32_lr1e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.001,44.0,lrsw_sclora_r32_lr1e3,False,False,True,7.5,21.05,61.92,11.38,3.62,22.61,30.2,37.46,1.7217,0.2359574794666207
lrsw_sclora_r32_lr1e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,42.0,lrsw_sclora_r32_lr1e4,False,False,True,16.38,27.68,79.87,27.2,5.56,32.87,37.03,35.74,0.813,-0.0899094544059318
lrsw_sclora_r32_lr1e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,43.0,lrsw_sclora_r32_lr1e4,False,False,True,24.72,32.62,80.71,33.53,15.92,41.42,37.71,34.54,0.4129,-0.3841551171252979
lrsw_sclora_r32_lr1e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,44.0,lrsw_sclora_r32_lr1e4,False,False,True,24.46,32.05,80.83,32.64,16.28,37.32,39.16,34.84,0.4117,-0.3854191330025139
lrsw_sclora_r32_lr1e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,45.0,lrsw_sclora_r32_lr1e4,False,False,True,24.88,32.65,80.75,33.48,16.29,42.02,38.48,33.0,0.4117,-0.3854191330025139
lrsw_sclora_r32_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,42.0,lrsw_sclora_r32_lr2e4,False,False,True,10.22,22.63,77.7,18.75,1.7,23.56,32.94,36.21,1.1421,0.0577041315340296
lrsw_sclora_r32_lr2e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,43.0,lrsw_sclora_r32_lr2e4,False,False,True,20.8,29.28,80.53,29.21,12.38,32.68,37.8,34.34,0.6063,-0.2173124317650336
lrsw_sclora_r32_lr2e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,44.0,lrsw_sclora_r32_lr2e4,False,False,True,21.52,28.23,79.16,29.8,13.24,27.1,36.09,34.93,0.5877,-0.2308443092856012
lrsw_sclora_r32_lr2e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,45.0,lrsw_sclora_r32_lr2e4,False,False,True,22.12,28.31,80.06,31.01,13.24,27.35,36.6,33.35,0.6004,-0.2215593164287672
lrsw_sclora_r32_lr2e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,42.0,lrsw_sclora_r32_lr2e5,False,False,True,25.29,34.3,79.54,34.05,16.53,43.18,41.13,36.63,0.3257,-0.4871822414351269
lrsw_sclora_r32_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,43.0,lrsw_sclora_r32_lr2e5,False,False,True,26.98,36.58,38.43,34.62,19.35,47.19,45.14,36.58,0.1661,-0.7796303675486055
lrsw_sclora_r32_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,44.0,lrsw_sclora_r32_lr2e5,False,False,True,27.02,36.58,19.93,35.2,18.85,47.74,44.2,36.89,0.166,-0.7798919119599449
lrsw_sclora_r32_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,42.0,lrsw_sclora_r32_lr3e4,False,False,True,9.38,22.52,74.1,18.49,0.27,23.42,31.83,38.57,1.412,0.1498346967157849
lrsw_sclora_r32_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,43.0,lrsw_sclora_r32_lr3e4,False,False,True,18.98,27.32,79.29,28.74,9.21,25.17,38.31,35.17,0.7458,-0.1273776209747116
lrsw_sclora_r32_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,44.0,lrsw_sclora_r32_lr3e4,False,False,True,18.74,26.36,78.75,29.32,8.16,25.47,36.43,32.44,0.7515,-0.124071015077073
lrsw_sclora_r32_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,42.0,lrsw_sclora_r32_lr5e4,False,False,True,3.6,19.94,70.33,7.2,0.0,23.23,30.55,38.73,1.8222,0.2605960423019088
lrsw_sclora_r32_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,43.0,lrsw_sclora_r32_lr5e4,False,False,True,15.26,24.35,66.8,23.15,7.38,23.0,36.52,31.72,1.0856,0.0356698346516806
lrsw_sclora_r32_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,44.0,lrsw_sclora_r32_lr5e4,False,False,True,15.2,24.29,72.41,24.21,6.18,23.19,34.22,33.65,1.0536,0.0226757619537274
lrsw_sclora_r32_lr5e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,45.0,lrsw_sclora_r32_lr5e4,False,False,True,16.04,23.94,76.05,26.14,5.94,22.87,35.75,28.99,1.0716,0.0300327049361712
lrsw_sclora_r32_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,42.0,lrsw_sclora_r32_lr5e5,False,False,True,22.47,32.46,80.14,31.99,12.95,41.87,39.59,35.9,0.559,-0.2525881921135766
lrsw_sclora_r32_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,43.0,lrsw_sclora_r32_lr5e5,False,False,True,25.56,34.5,80.84,33.6,17.51,44.4,41.3,35.71,0.286,-0.543633966870957
lrsw_sclora_r32_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,44.0,lrsw_sclora_r32_lr5e5,False,False,True,25.77,33.94,80.86,33.96,17.58,43.53,39.85,34.79,0.2836,-0.547293773488971
lrswm_clora_k1024_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,42.0,lrswm_clora_k1024_lr1e3,False,False,True,19.13,27.17,42.46,28.14,10.12,23.86,31.06,42.68,0.8462,-0.0725269790047241
lrswm_clora_k1024_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,43.0,lrswm_clora_k1024_lr1e3,False,False,True,19.49,27.46,43.21,27.74,11.25,24.07,31.14,43.12,0.8612,-0.0648959788485504
lrswm_clora_k1024_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,44.0,lrswm_clora_k1024_lr1e3,False,False,True,19.27,28.38,43.97,28.34,10.21,25.59,32.25,45.52,0.8518,-0.0696623642622699
lrswm_clora_k1024_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,42.0,lrswm_clora_k1024_lr1e4,False,False,True,26.1,34.07,43.75,34.5,17.69,28.98,45.65,43.51,0.202,-0.6946486305533762
lrswm_clora_k1024_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,43.0,lrswm_clora_k1024_lr1e4,False,False,True,25.19,33.45,43.9,32.78,17.6,29.26,43.6,43.99,0.2029,-0.6927179529666541
lrswm_clora_k1024_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,44.0,lrswm_clora_k1024_lr1e4,False,False,True,25.54,33.03,44.12,33.5,17.59,27.7,44.11,42.27,0.2032,-0.6920762963881184
lrswm_clora_k1024_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,42.0,lrswm_clora_k1024_lr2e4,False,False,True,24.27,33.95,47.61,31.84,16.7,33.22,43.52,44.49,0.2506,-0.6010189333418688
lrswm_clora_k1024_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,43.0,lrswm_clora_k1024_lr2e4,False,False,True,24.02,32.24,46.93,31.39,16.64,27.33,41.72,44.12,0.2504,-0.6013656754616079
lrswm_clora_k1024_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,44.0,lrswm_clora_k1024_lr2e4,False,False,True,24.44,32.33,45.56,31.85,17.02,27.18,42.83,42.75,0.2513,-0.5998075114074239
lrswm_clora_k1024_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,42.0,lrswm_clora_k1024_lr2e5,False,False,True,26.15,33.85,34.87,34.74,17.55,30.5,46.25,40.2,0.1947,-0.7106340484799682
lrswm_clora_k1024_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,43.0,lrswm_clora_k1024_lr2e5,False,False,True,25.64,33.46,35.71,33.85,17.42,28.99,46.08,40.94,0.1922,-0.7162466166674735
lrswm_clora_k1024_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,44.0,lrswm_clora_k1024_lr2e5,False,False,True,25.45,32.61,33.89,33.47,17.43,25.95,46.76,39.42,0.1946,-0.7108571640676669
lrswm_clora_k1024_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,42.0,lrswm_clora_k1024_lr3e4,False,False,True,24.02,32.49,49.43,32.5,15.54,29.46,40.96,43.98,0.3282,-0.4838614232829256
lrswm_clora_k1024_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,43.0,lrswm_clora_k1024_lr3e4,False,False,True,22.8,31.43,49.05,29.98,15.62,29.27,42.15,40.11,0.3191,-0.4960731958064895
lrswm_clora_k1024_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,44.0,lrswm_clora_k1024_lr3e4,False,False,True,23.76,31.0,47.38,31.98,15.54,25.29,42.24,39.97,0.318,-0.4975728800155673
lrswm_clora_k1024_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0005,42.0,lrswm_clora_k1024_lr5e4,False,False,True,22.77,30.25,47.23,30.53,15.01,25.8,36.86,43.07,0.4801,-0.3186682940308342
lrswm_clora_k1024_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0005,43.0,lrswm_clora_k1024_lr5e4,False,False,True,21.85,30.52,45.49,29.9,13.8,27.7,38.91,42.28,0.5001,-0.3009431454523322
lrswm_clora_k1024_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0005,44.0,lrswm_clora_k1024_lr5e4,False,False,True,22.34,30.87,46.25,30.18,14.5,28.96,37.71,42.98,0.4962,-0.3043432400638097
lrswm_clora_k1024_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,5e-05,42.0,lrswm_clora_k1024_lr5e5,False,False,True,25.56,33.9,40.64,33.33,17.78,30.22,45.48,42.68,0.2113,-0.6751005029476866
lrswm_clora_k1024_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,5e-05,43.0,lrswm_clora_k1024_lr5e5,False,False,True,25.7,33.31,40.79,33.56,17.83,28.27,44.45,42.46,0.2101,-0.6775739475940474
lrswm_clora_k1024_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,5e-05,44.0,lrswm_clora_k1024_lr5e5,False,False,True,25.31,32.89,38.97,33.01,17.61,26.06,45.65,42.14,0.2147,-0.6681679555637513
lrswm_dora_r16_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.001,42.0,lrswm_dora_r16_lr1e3,False,False,True,17.89,26.59,31.92,27.45,8.33,24.9,26.96,45.31,2.1922,0.3408801734136458
lrswm_dora_r16_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.001,43.0,lrswm_dora_r16_lr1e3,False,False,True,19.28,26.68,33.51,29.38,9.19,22.99,26.88,44.98,2.2162,0.345608950540594
lrswm_dora_r16_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.001,44.0,lrswm_dora_r16_lr1e3,False,False,True,18.51,26.62,31.54,27.12,9.9,25.75,28.33,42.02,2.3127,0.3641193003907618
lrswm_dora_r16_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0001,42.0,lrswm_dora_r16_lr1e4,False,False,True,25.08,33.14,41.93,33.56,16.59,26.53,44.88,44.16,0.3191,-0.4960731958064895
lrswm_dora_r16_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0001,43.0,lrswm_dora_r16_lr1e4,False,False,True,24.46,33.1,43.75,32.04,16.89,29.58,45.14,41.85,0.3207,-0.4939010400715595
lrswm_dora_r16_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0001,44.0,lrswm_dora_r16_lr1e4,False,False,True,24.98,33.67,42.08,33.21,16.75,31.0,44.54,42.83,0.32,-0.494850021680094
lrswm_dora_r16_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0002,42.0,lrswm_dora_r16_lr2e4,False,False,True,24.34,32.13,45.56,31.96,16.72,28.54,41.04,42.38,0.3777,-0.422853015172475
lrswm_dora_r16_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0002,43.0,lrswm_dora_r16_lr2e4,False,False,True,23.99,31.7,46.17,31.96,16.02,27.45,42.83,40.26,0.39,-0.4089353929735008
lrswm_dora_r16_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0002,44.0,lrswm_dora_r16_lr2e4,False,False,True,24.24,32.31,45.34,31.65,16.82,28.61,42.92,41.54,0.3777,-0.422853015172475
lrswm_dora_r16_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,2e-05,42.0,lrswm_dora_r16_lr2e5,False,False,True,25.18,33.8,33.28,33.96,16.41,30.55,46.67,41.43,0.3267,-0.4858508655245626
lrswm_dora_r16_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,2e-05,43.0,lrswm_dora_r16_lr2e5,False,False,True,25.36,33.68,34.5,33.27,17.45,30.62,45.99,41.06,0.3295,-0.4821445810699713
lrswm_dora_r16_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,2e-05,44.0,lrswm_dora_r16_lr2e5,False,False,True,25.42,33.55,32.68,33.73,17.12,29.53,46.59,40.79,0.336,-0.4736607226101559
lrswm_dora_r16_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,42.0,lrswm_dora_r16_lr3e4,False,False,True,23.3,30.83,46.93,31.35,15.26,27.38,38.57,41.57,0.4904,-0.3094495384896413
lrswm_dora_r16_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,43.0,lrswm_dora_r16_lr3e4,False,False,True,23.22,30.86,47.16,31.27,15.18,28.74,40.02,39.11,0.5251,-0.279757981712943
lrswm_dora_r16_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,44.0,lrswm_dora_r16_lr3e4,False,False,True,23.09,31.07,45.26,31.67,14.51,28.93,39.51,40.73,0.5237,-0.280917426098514
lrswm_dora_r16_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,42.0,lrswm_dora_r16_lr5e4,False,False,True,21.66,29.77,45.26,31.27,12.05,28.06,35.15,42.31,0.9321,-0.030537492025363
lrswm_dora_r16_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,43.0,lrswm_dora_r16_lr5e4,False,False,True,21.03,28.96,44.2,29.52,12.54,24.13,35.67,42.93,0.8492,-0.0709900145060388
lrswm_dora_r16_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,44.0,lrswm_dora_r16_lr5e4,False,False,True,21.36,30.12,44.28,30.16,12.57,27.8,37.2,42.88,0.8888,-0.0511959540671887
lrswm_dora_r16_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,42.0,lrswm_dora_r16_lr5e5,False,False,True,25.92,33.58,38.36,34.71,17.14,28.79,44.8,42.46,0.3361,-0.4735314875305225
lrswm_dora_r16_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,43.0,lrswm_dora_r16_lr5e5,False,False,True,25.58,32.6,39.2,34.31,16.86,25.66,44.71,41.46,0.3357,-0.4740486587519875
lrswm_dora_r16_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,44.0,lrswm_dora_r16_lr5e5,False,False,True,25.84,33.24,41.7,34.3,17.39,28.44,44.8,41.28,0.3394,-0.469288162018343
lrswm_lora_r16_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,42.0,lrswm_lora_r16_lr1e3,False,False,True,19.48,27.3,41.77,29.17,9.8,25.34,31.14,41.03,1.2748,0.105442054801695
lrswm_lora_r16_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,43.0,lrswm_lora_r16_lr1e3,False,False,True,19.72,27.01,42.23,28.87,10.57,25.1,29.44,41.05,1.2432,0.094541001456839
lrswm_lora_r16_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,44.0,lrswm_lora_r16_lr1e3,False,False,True,19.08,27.23,41.85,27.28,10.87,25.2,29.95,42.85,1.2915,0.111094410509336
lrswm_lora_r16_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,42.0,lrswm_lora_r16_lr1e4,False,False,True,25.32,33.77,41.32,32.47,18.16,32.22,44.2,41.81,0.3269,-0.4855850794196309
lrswm_lora_r16_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,43.0,lrswm_lora_r16_lr1e4,False,False,True,25.14,32.81,43.97,33.13,17.15,26.17,44.37,43.22,0.3173,-0.4985299278995877
lrswm_lora_r16_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,44.0,lrswm_lora_r16_lr1e4,False,False,True,25.06,33.14,42.53,33.11,17.0,29.13,43.43,43.02,0.3184,-0.4970269409343685
lrswm_lora_r16_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,42.0,lrswm_lora_r16_lr2e4,False,False,True,23.57,31.39,46.25,31.75,15.39,26.9,40.96,41.93,0.3819,-0.4180503416266821
lrswm_lora_r16_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,43.0,lrswm_lora_r16_lr2e4,False,False,True,24.64,31.71,46.02,33.01,16.28,29.33,40.53,39.41,0.3961,-0.402195157595707
lrswm_lora_r16_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,44.0,lrswm_lora_r16_lr2e4,False,False,True,24.3,33.26,46.32,31.85,16.76,31.15,43.0,43.52,0.3765,-0.4242350194632806
lrswm_lora_r16_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,42.0,lrswm_lora_r16_lr2e5,False,False,True,26.07,33.91,33.89,34.94,17.2,30.4,46.08,40.95,0.3309,-0.4803032328401469
lrswm_lora_r16_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,43.0,lrswm_lora_r16_lr2e5,False,False,True,26.02,34.41,34.57,34.43,17.6,31.93,46.67,41.41,0.332,-0.4788619162959637
lrswm_lora_r16_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,44.0,lrswm_lora_r16_lr2e5,False,False,True,26.06,33.78,34.72,34.66,17.45,29.87,46.33,40.59,0.3337,-0.4766437933452072
lrswm_lora_r16_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,42.0,lrswm_lora_r16_lr3e4,False,False,True,22.86,31.52,46.55,30.82,14.89,29.62,39.33,42.93,0.5196,-0.2843308575990098
