run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,log10_fdelta,retention_mean
frc_sclora_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0003,44.0,frc_sclora_lr3e4_c256,False,False,True,16.167007771694582,32.04643872783862,0.0758243014614583,0.0430376206560463,0.1304212533034711,0.0086853191951681,15.11
frc_sclora_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0003,45.0,frc_sclora_lr3e4_c256,False,False,True,16.082546591950674,31.97467752604927,0.0764011339915608,0.0431235495497216,0.1307320529408255,0.0146465246840317,16.0
frc_sclora_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,42.0,frc_sclora_lr5e4_c256,False,False,True,17.381338359474015,31.755367383048064,0.0793319077797526,0.0438805534454506,0.1145703630563671,0.1465621131575566,15.13
frc_sclora_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,43.0,frc_sclora_lr5e4_c256,False,False,True,17.42630509539369,31.8168278636999,0.0785148928625347,0.0439601238482574,0.1141682472588356,0.1463761330753897,14.94
frc_sclora_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,44.0,frc_sclora_lr5e4_c256,False,False,True,17.399020399515393,31.72280130749928,0.0801355839507777,0.0438793425605757,0.1147246820756186,0.1479544309308205,8.53
frc_sclora_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,45.0,frc_sclora_lr5e4_c256,False,False,True,17.352618632735837,31.70240076041348,0.0799520379757769,0.0438820447126383,0.1150044856802206,0.1553967737048507,14.91
frc_sclora_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0007,42.0,frc_sclora_lr7e4_c256,False,False,True,17.25225422032024,31.397920035065017,0.0818041582150508,0.0450955815092627,0.1051867517279347,0.2481695133068103,6.29
frc_sclora_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0007,43.0,frc_sclora_lr7e4_c256,False,False,True,17.054034153987764,31.282891322583644,0.0822604683116145,0.0451147594203548,0.1053912178385606,0.2561643052796146,11.02
frm_clora_k128_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,42.0,frm_clora_k128_lr3e4_c256,False,False,True,25.73032315090285,54.81462978478083,0.0647321663572759,0.0461550617323849,0.0627205498434416,0.0331421770606246,18.52
frm_clora_k128_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,43.0,frm_clora_k128_lr3e4_c256,False,False,True,25.558656399473435,54.74365356048966,0.0644592626199377,0.046119912688839,0.0625538761611969,0.03678853310772,18.57
frm_clora_k128_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,44.0,frm_clora_k128_lr3e4_c256,False,False,True,25.53030195261686,54.710747209487415,0.0648524743956383,0.0460945929824365,0.0628448734767773,0.04493154614916,19.2
frm_clora_k256_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,42.0,frm_clora_k256_lr3e4_c256,False,False,True,25.237531546771383,54.13445920863456,0.0638577744690374,0.0459581389064924,0.061771418896987,0.0082168015896903,19.02
frm_clora_k256_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,43.0,frm_clora_k256_lr3e4_c256,False,False,True,25.32269044333768,54.24995891412674,0.0639789227369585,0.0461170513641692,0.0617493083869982,0.004063300397667,18.85
frm_clora_k256_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,44.0,frm_clora_k256_lr3e4_c256,False,False,True,25.29270330101814,54.220057123386326,0.0638662727795761,0.0460095015095041,0.0616542056795617,0.0019499410842679,18.98
frm_clora_k64_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,42.0,frm_clora_k64_lr3e4_c256,False,False,True,25.959415411110783,55.139988101087006,0.065092904593385,0.0462803228456226,0.063270496688799,0.04641711698399,18.38
frm_clora_k64_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,43.0,frm_clora_k64_lr3e4_c256,False,False,True,25.86052860397228,55.1272691482533,0.0651564229737597,0.0462720199381033,0.0632550286966602,0.0541149005105858,18.48
frm_clora_k64_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,44.0,frm_clora_k64_lr3e4_c256,False,False,True,25.300455005596778,54.87678050543049,0.0650116481684948,0.0462532999863551,0.0632723372985528,0.055263625784184,19.21
frm_clora_k64_lr3e4_c256_s45,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,45.0,frm_clora_k64_lr3e4_c256,False,False,True,25.698638458574784,55.011033737847534,0.0651068768912185,0.0462550911357901,0.0632181235004367,0.0581222157829138,18.3
frm_cordapp_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,cordapp,CorDA++ (withheld),0.0001,42.0,frm_cordapp_lr1e4_c256,True,False,False,4.776402661729789,33.204967943039044,0.1634653366912981,0.0326998921145051,0.1089691024811512,-0.1990768181867817,22.7
frm_cordapp_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,cordapp,CorDA++ (withheld),0.0002,42.0,frm_cordapp_lr2e4_c256,True,False,False,7.436626868379019,43.69587867903179,0.1180178761175765,0.0350481342786229,0.0957198929793446,-0.0678815279708776,21.09
frm_cordapp_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,cordapp,CorDA++ (withheld),0.0003,42.0,frm_cordapp_lr3e4_c256,True,True,False,5.129007538987051,19.192521610440178,0.1944833365437318,0.0281139341297793,0.2197427642666657,0.6143803933564301,13.22
frm_dora_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,dora,DoRA,0.0003,42.0,frm_dora_lr3e4_c256,False,False,True,19.46785235727992,46.02455137206571,0.1167707567110732,0.0438577296707771,0.1050678667741743,0.453303047718583,19.18
frm_dora_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,dora,DoRA,0.0003,43.0,frm_dora_lr3e4_c256,False,False,True,19.15874021205036,45.70231370989083,0.1191215851190099,0.0436890183496757,0.1075637369583956,0.4539906699682299,17.76
frm_dora_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,dora,DoRA,0.0003,44.0,frm_dora_lr3e4_c256,False,False,True,19.17021904835263,45.57699831311923,0.120921848890831,0.0436328827549423,0.1079572256678474,0.4592114940154554,18.01
frm_lora_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora,LoRA,0.0003,42.0,frm_lora_lr3e4_c256,False,False,True,23.35741751990512,52.24299760554301,0.0724242400276544,0.0454110191394756,0.0682322867359646,0.1082605049764734,18.04
frm_lora_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora,LoRA,0.0003,43.0,frm_lora_lr3e4_c256,False,False,True,23.158968473795444,52.20171656466595,0.0718087348721508,0.0453849662177561,0.0680271790477248,0.1130738935942079,18.44
frm_lora_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora,LoRA,0.0003,44.0,frm_lora_lr3e4_c256,False,False,True,23.21585058507703,52.18639900163167,0.0718167381396874,0.045332060051237,0.0679923652011319,0.1085988459735667,17.84
frm_lora_null_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0001,42.0,frm_lora_null_lr1e4_c256,False,False,True,19.809357958559684,63.8582923074058,0.1024855300268731,0.0410626913527361,0.0936308575875878,-0.3243132913005989,22.9
frm_lora_null_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,42.0,frm_lora_null_lr2e4_c256,False,False,True,25.771281931937217,62.01366734540814,0.0895364980035661,0.0424287617144393,0.085348019389962,-0.0543837207732682,18.64
frm_lora_null_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,43.0,frm_lora_null_lr2e4_c256,False,False,True,25.72684643964068,61.98436136175513,0.0896601535486848,0.0423877586455509,0.0853325998519679,-0.0540392964224314,19.45
frm_lora_null_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,44.0,frm_lora_null_lr2e4_c256,False,False,True,25.73636696448705,61.96694403014796,0.0896809312567332,0.0423615405472483,0.0852182805271589,-0.048565334467987,18.93
frm_lorawd_wd0_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0_lr1e4_c256,False,False,True,8.059572423135094,33.186050476877625,0.0663721133099247,0.048481286481027,0.0647477990117706,-0.3629107264696695,22.58
frm_lorawd_wd0_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0_lr1e4_c256,False,False,True,7.985133401572491,33.06581188077143,0.066254221923472,0.0484722078651292,0.0648760326190923,-0.3483343960770644,23.35
frm_lorawd_wd0_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0_lr1e4_c256,False,False,True,7.968937261250341,33.12845577898808,0.0659732925532791,0.0484193820156736,0.0646716190018066,-0.3517375942519555,23.14
frm_lorawd_wd0_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0_lr2e4_c256,False,False,True,15.066373900562995,44.987628949548245,0.0679652631646444,0.0463208328639162,0.0649695006928482,-0.0604807473813814,19.24
frm_lorawd_wd0_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0_lr2e4_c256,False,False,True,15.794269606429886,45.459752060699365,0.0680530380551385,0.046570215644127,0.0650479612432213,-0.0695604052332999,20.3
frm_lorawd_wd0_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0_lr2e4_c256,False,False,True,15.451890291652434,45.20203491869453,0.0678094086729857,0.0464381650911243,0.0648814708244147,-0.0669178376302089,20.81
frm_lorawd_wd0_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0_lr3e4_c256,False,False,True,23.05444305548095,52.17587072547066,0.0721638884567522,0.0453357295082907,0.0683544590713309,0.1119678372060728,17.96
frm_lorawd_wd0_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0_lr3e4_c256,False,False,True,23.26886330354763,52.39246119453467,0.0715570384599903,0.0454942875107087,0.067856802037555,0.1019875185582993,19.5
frm_lorawd_wd0_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0_lr3e4_c256,False,False,True,23.13531626877973,52.28713896826918,0.0719181461876797,0.0454440350985747,0.0682559893121696,0.1049307390777404,17.8
frm_lorawd_wd0_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0_lr5e4_c256,False,False,True,28.721366826715425,57.05047045352541,0.0829932960784086,0.0446120446364365,0.0815351149534599,0.4282806147071767,9.92
frm_lorawd_wd0_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0_lr5e4_c256,False,False,True,28.932531668646757,57.048797256718814,0.08329366120125,0.0446798072838072,0.0813597742647726,0.4296069527032835,8.56
frm_lorawd_wd0_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0_lr5e4_c256,False,False,True,29.141680531619837,57.16362174681084,0.0826189972772579,0.0444810126702215,0.0816421676083726,0.4296876960953957,8.88
frm_lorawd_wd0_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0_lr7e4_c256,False,True,True,25.008023810213857,53.78866932090816,0.1011608476400687,0.0446640053627529,0.112085054463651,1.0334438612475565,1.82
frm_lorawd_wd0_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0_lr7e4_c256,False,True,True,24.66855401509423,52.86821319986805,0.1006856564453465,0.0452369055164411,0.1119453441475143,1.0685606038053057,1.75
frm_lorawd_wd0_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0_lr7e4_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0p1_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p1_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0p1_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p1_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0p1_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0p1_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0p1_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p1_lr1e4_c256,False,False,True,7.657744098773711,31.18195103969192,0.0676822797121884,0.0492878546328067,0.0668661186500308,-0.4680104485874498,24.4
frm_lorawd_wd0p1_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p1_lr1e4_c256,False,False,True,7.709801306108754,31.316591885330563,0.0677751261357388,0.0491635034553773,0.0667812616720933,-0.4710832997223452,25.15
frm_lorawd_wd0p1_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p1_lr1e4_c256,False,False,True,7.750995110428859,31.31433555059842,0.067815784240505,0.0492160444356517,0.0667792470501541,-0.4691602213834794,24.71
frm_lorawd_wd0p1_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,14.393859159645686,42.80458107655499,0.0695590182926215,0.0474537159716054,0.0678873923347057,-0.2980005251103632,23.92
frm_lorawd_wd0p1_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,14.519829728392631,42.82785163455119,0.0701527804640001,0.0474882482978606,0.0680329514829161,-0.2938798902972964,24.18
frm_lorawd_wd0p1_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,14.301172900782795,42.61930188760736,0.0702441063508597,0.0474411979629822,0.0682809673369379,-0.2854187911604688,22.78
frm_lorawd_wd0p1_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,15.057404736664544,43.496055274960895,0.0695335471927041,0.0474498636349754,0.067723088594067,-0.3014645074379989,24.32
frm_lorawd_wd0p1_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,14.8226625741936,43.39344667004261,0.0700148962842776,0.0474762267673705,0.0679929235160918,-0.2877713303804647,23.84
frm_lorawd_wd0p1_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,14.861271576198943,43.469169115392354,0.0698747899749951,0.0475843537249352,0.067934990493116,-0.2984320149440726,23.51
frm_lorawd_wd0p1_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,20.22489176498258,49.18874802044756,0.074155081187619,0.0463902156441059,0.0714947241005883,-0.1863523046531033,21.16
frm_lorawd_wd0p1_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,20.4198700590604,49.206029523262174,0.0741141556049131,0.0462752446126366,0.071407021145666,-0.1681302257194983,21.26
frm_lorawd_wd0p1_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,20.434305350293823,49.1878622009807,0.07393136490425,0.0462525290557587,0.071601137025049,-0.1830299622427005,21.77
frm_lorawd_wd0p1_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,20.7140237923494,49.54267094058328,0.0732284205794112,0.0462796832608988,0.0709761526002829,-0.1716623999409955,22.98
frm_lorawd_wd0p1_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,20.913454555784888,49.68232084587207,0.0728871966725302,0.046312295215709,0.0706376485034328,-0.1821703002543944,21.87
frm_lorawd_wd0p1_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,20.849771211656925,49.730289707502,0.0730707069811439,0.0462925847464261,0.0709637895041738,-0.1805876887906748,21.72
frm_lorawd_wd0p1_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,25.273530073579813,53.86256454817232,0.0788780245992918,0.0451669765692054,0.0777625129281787,-0.0224592940534651,19.65
frm_lorawd_wd0p1_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,25.32389009698453,53.903182899617946,0.0788600360265711,0.0452374133348906,0.0776550761039167,-0.0264103765727431,20.07
frm_lorawd_wd0p1_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,25.377730780518743,53.899155388708905,0.0790604025000016,0.0452156546282121,0.0779071057527504,-0.0404816230270017,19.49
frm_lorawd_wd0p1_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,25.809250890651654,54.315494541658985,0.0783604026574157,0.0451896565365775,0.0771778910726066,-0.0371573187987575,20.01
frm_lorawd_wd0p1_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,25.884969543474448,54.21350069229295,0.0783124898507738,0.0450628280614251,0.0773307906531506,-0.0337643759014181,20.94
frm_lorawd_wd0p1_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,25.88881732278294,54.20535706597216,0.0790958661990702,0.044982228492622,0.0775819827898449,-0.0424884885455201,20.51
frm_lorawd_wd0p1_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,26.671321584824447,54.64375275891175,0.0807895986000951,0.0450438665026742,0.0830024778208262,0.0752183791115354,17.8
frm_lorawd_wd0p1_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,26.522821602020173,54.494538163207295,0.0806148360674769,0.0450804588981392,0.0829609665360664,0.0850764114720945,17.86
frm_lorawd_wd0p1_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,26.86431621500278,54.64754352086017,0.0809134817398405,0.0450793063953231,0.0829112283770245,0.085825533520743,18.6
frm_lorawd_wd0p2_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p2_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0p2_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p2_lr1e3_c256,False,True,False,,,,,,,0.0
frm_lorawd_wd0p2_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,7.479223501028457,29.573989524704206,0.0700465543966422,0.0499608709724111,0.0691087426326622,-0.5453075507605232,24.8
frm_lorawd_wd0p2_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,7.504785334147993,29.655126585944444,0.0694932856194087,0.0502602940439664,0.0687947679860421,-0.5536181877775579,25.5
frm_lorawd_wd0p2_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,7.557719384354808,29.594180419654027,0.0692754102613203,0.0500500954659221,0.0685923306211868,-0.5543957967264024,25.06
