run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,straggler,on_pool,cs_avg,gsm8k,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,retention_mean,retention_broad,fdelta,dw_sv_max,dw_sv_mean,adapt,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,log10_spec_max,log10_fro_total,log10_dw_sv_max,log10_dw_sv_mean
qwswm_lora_r32_lr2e4_ep6_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r32_lr2e4_ep6,False,False,False,True,64.82,64.82,gsm8k,47.03,41.65,70.37,50.6,53.93,44.34,52.72,0.2199,19.1281,4.7868,64.82,215.66262569965454,19.126192092895508,4.787605734382357,12.368140512795765,26.684353013735976,0.11337708311569437,0.10216994445196409,0.07070557466504639,2.402457711175437,1.9346918347336524,0.46776587644178447,-0.6577747706392096,1.281628513275692,2.3337748884554523,1.2816718335664525,0.6800452823574644
qwswm_lora_r32_lr2e4_ep6_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r32_lr2e4_ep6,False,False,False,True,70.66,70.66,gsm8k,45.32,41.12,69.72,48.81,53.93,43.22,51.78,0.2039,15.4542,4.7207,70.66,214.56232675688952,15.46184253692627,4.721708212154252,12.468492697648003,26.82288762057242,0.11376311188180488,0.10231409523469356,0.07004256181491332,2.4241480387305,1.9346918347336524,0.4894562039968475,-0.69058277422186,1.1892612461113534,2.3315534701094944,1.1890465283525415,0.6740064019384803
qwswm_lora_r32_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r32_lr2e4,False,False,False,True,64.14,64.14,gsm8k,46.38,40.81,71.64,54.1,54.49,43.6,53.48,0.1358,12.0199,3.4119,64.14,131.90618769887138,12.020845413208008,3.412572931391852,9.196583700380314,23.914098290935577,0.11575580818353912,0.09999974811052612,0.07068036615707596,,,,-0.8671002300555171,1.079935012207481,2.1202651687112213,1.07990085455284,0.5329962938657595
qwswm_lora_r32_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r32_lr2e4,False,False,False,True,63.84,63.84,gsm8k,47.7,41.22,70.45,51.11,55.03,44.46,53.1,0.1437,12.2235,3.4297,63.84,132.41823518107,12.227516174316406,3.4307381387267792,9.187945634284134,23.879528462119506,0.11669642207503071,0.09994624269687329,0.0715394582271113,2.015938193103267,1.8790178806577968,0.1369203124454701,-0.8425432318657744,1.0873382459698457,2.121947795475292,1.0871955768597172,0.5352561334414164
qwswm_lora_r32_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r32_lr2e4,False,False,False,True,61.87,61.87,gsm8k,47.0,41.73,70.71,53.07,55.68,44.36,53.64,0.1427,10.3726,3.415,61.87,131.86161559582922,10.36870002746582,3.415805476478168,9.231823373578802,23.903874766788626,0.1161634671843167,0.1002625161598039,0.07095337887042398,2.066929939926266,1.9346918347336524,0.1322381051926138,-0.845576026885353,1.0157243102667468,2.1201183925062375,1.0158876304606483,0.5333907080175514
qwswm_lora_r32_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,42.0,qwswm_lora_r32_lr2e5,False,False,False,True,61.26,61.26,gsm8k,47.49,39.45,72.03,50.85,57.69,43.47,53.5,0.0388,2.4334,0.5812,61.26,13.983829902217149,2.4341962337493896,0.581531913046326,3.473305627959618,14.22189762934066,0.1255779589087429,0.1069730990506553,0.08094510005352452,,,,-1.4111682744057927,0.38635558613697035,1.145626132611712,0.3862135037167598,-0.23567439437401605
qwswm_lora_r32_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,43.0,qwswm_lora_r32_lr2e5,False,False,False,True,56.18,56.18,gsm8k,47.67,39.05,72.05,50.85,57.37,43.36,53.4,0.0385,2.3777,0.5799,56.18,14.00934080015318,2.3785061836242676,0.5802309502980538,3.5636781495192733,14.238571452342498,0.12557281452824498,0.10679832280288383,0.08111002166858473,1.953988003587468,1.9346918347336524,0.019296168853815576,-1.4145392704914994,0.37630428483324097,1.1464177003399247,0.37615705778325365,-0.23664689125178456
qwswm_lora_r32_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,44.0,qwswm_lora_r32_lr2e5,False,False,False,True,56.94,56.94,gsm8k,47.4,39.42,72.2,50.68,57.47,43.41,53.43,0.0386,2.3151,0.5823,56.94,13.975631511946176,2.3155670166015625,0.5826264798109021,3.499832639751764,14.181188440392752,0.12476790860555476,0.10720884637042541,0.08079127092988261,1.955248526920863,1.9346918347336524,0.02055669218721068,-1.413412695328245,0.3646573547616013,1.1453714413138736,0.36456975496961613,-0.23485320989197472
qwswm_lora_r32_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,42.0,qwswm_lora_r32_lr3e4,False,False,False,True,58.38,58.38,gsm8k,47.44,40.99,70.17,50.26,54.78,44.22,52.73,0.2007,16.585,4.7996,58.38,217.64381762654182,16.579872131347656,4.8006723348583495,12.201217812839795,26.43801622453424,0.11162580084863112,0.09827128264669945,0.06827363585646493,,,,-0.6974526275125145,1.219581176825578,2.33774633513315,1.219715475855501,0.6812050446607112
qwswm_lora_r32_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,43.0,qwswm_lora_r32_lr3e4,False,False,False,True,70.13,70.13,gsm8k,44.69,41.03,69.31,53.33,54.29,42.86,52.53,0.2146,13.7196,4.8281,70.13,217.18665811901428,13.722637176513672,4.829068067244121,11.758680515839634,26.430920610764083,0.11213410546199493,0.09800609336981234,0.0684105941735562,2.1439066453115316,1.9346918347336524,0.20921481057787927,-0.6683702823700677,1.13743758084226,2.3368331428170848,1.1373414495394545,0.6837762566611091
qwswm_lora_r32_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,44.0,qwswm_lora_r32_lr3e4,False,False,False,True,71.19,71.19,gsm8k,38.9,40.59,69.28,51.02,55.29,39.75,51.02,0.2099,16.409,4.8014,71.19,217.7105380850453,16.40581703186035,4.80260123355048,12.145795411988281,26.482401505827355,0.11183426900638836,0.09804099634677663,0.06844805987307442,2.1403243561807677,1.9346918347336524,0.2056325214471153,-0.6779875614175995,1.2149978637127874,2.3378794511881744,1.215082115013175,0.6813678881304717
qwswm_lora_r32_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,42.0,qwswm_lora_r32_lr5e4,False,True,False,True,0.0,0.0,gsm8k,0.0,0.0,22.95,26.28,48.22,0.0,19.49,20.8928,1014.9738,76.4985,0.0,1748.0693910316406,1015.2400512695312,76.5235725062234,1.6978939062224307,3.831572056134102,0.1742911886255009,0.17457508097971325,0.10050742207565483,,,,1.3199966469243694,3.0065687423630947,3.2425586683121073,3.0064548317445183,1.883652919492054
qwswm_lora_r32_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,43.0,qwswm_lora_r32_lr5e4,False,False,False,True,71.04,71.04,gsm8k,40.13,31.27,62.64,49.15,52.34,35.7,47.11,0.386,32.727,8.5649,71.04,451.9790741529602,32.74052810668945,8.567090957505362,15.959261679657219,28.4966201450369,0.10904423912116953,0.09448897688085205,0.06737867128531617,2.4750286134132966,1.9346918347336524,0.5403367786796442,-0.41341269532824504,1.5150856803285595,2.6551183281957313,1.5149061964733,0.932722296700044
qwswm_lora_r32_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r32_lr5e4,False,False,False,True,69.83,69.83,gsm8k,43.4,30.79,62.73,45.99,54.68,37.1,47.52,0.3852,34.8879,8.5079,69.83,451.7849168875498,35.03430938720703,8.510502305201122,15.948270582141118,28.58782787039845,0.10823018513484273,0.09473370100153004,0.06658267022817549,2.4840068644565045,1.9346918347336524,0.5493150297228522,-0.4143137215475031,1.5444935608967765,2.6549317276426616,1.5426748288387697,0.9298223766581221
qwswm_lora_r32_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r32_lr5e5,False,False,False,True,62.24,62.24,gsm8k,46.84,40.84,72.11,50.68,57.51,43.84,53.6,0.0518,3.8337,1.1338,62.24,31.4187020451609,3.8352761268615723,1.1341798862176282,4.964951201572802,18.28682939749442,0.12552472091017527,0.10580918684211701,0.07693744360370114,,,,-1.285670240254767,0.5837966371390422,1.4971882397024343,0.5836181248586348,0.05453645265495121
qwswm_lora_r32_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r32_lr5e5,False,False,False,True,63.91,63.91,gsm8k,46.8,40.43,72.13,52.99,56.99,43.61,53.87,0.0523,3.8851,1.1291,63.91,31.38459025902139,3.8902556896209717,1.129522368311882,5.097951941304602,18.286208472763235,0.12654631605351532,0.10527323840236993,0.07713743357756815,1.973067211730089,1.9346918347336524,0.03837537699643656,-1.2814983111327258,0.5899781465550518,1.4967164630995982,0.5894022017442078,0.05273240740321835
qwswm_lora_r32_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r32_lr5e5,False,False,False,True,57.01,57.01,gsm8k,47.2,41.07,72.29,51.11,58.31,44.14,54.0,0.0519,3.6591,1.1263,57.01,31.420567403952724,3.6598169803619385,1.1268331940685,5.037758872898658,18.356047890063483,0.12548829655173593,0.10565564394641108,0.07679357292504055,1.97586196854011,1.9346918347336524,0.04117013380645762,-1.2848326421515421,0.5634593677970664,1.497214023421354,0.5633742785368235,0.05165408411328641
qwswm_lora_r32_lr7e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,7e-05,42.0,qwswm_lora_r32_lr7e5,False,False,False,True,67.17,67.17,gsm8k,45.77,41.67,72.4,50.77,57.48,43.72,53.62,0.0629,5.2494,1.492,67.17,43.323916248983934,5.256280422210693,1.4925445778029305,5.445197444909748,19.222840687212123,0.12409674884236105,0.10484214865127617,0.07576658016641372,1.9850023072699432,1.9346918347336524,0.05031047253629084,-1.2013493545547311,0.7206785267514992,1.6367277076127782,0.7201096669144572,0.17376882313664999
qwswm_lorawd_wd0p3_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,42.0,qwswm_lorawd_wd0p3_lr1e3,False,True,False,True,0.0,0.0,gsm8k,0.0,0.0,24.92,27.3,49.2,0.0,20.28,15.7605,1425.5997,41.7707,0.0,1860.710407381228,1425.93505859375,41.807130221011384,1.0589337332148174,1.1603283642396134,0.1683622465457381,0.2063633216774079,0.11019164006330642,,,,1.1975699913132085,3.154099746878671,3.2696787867455734,3.1539975953008534,1.620871753301751
qwswm_lorawd_wd0p3_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,43.0,qwswm_lorawd_wd0p3_lr1e3,False,True,False,True,0.0,0.0,gsm8k,0.0,0.0,22.96,25.68,47.51,0.0,19.23,11.9786,710.1886,29.0383,0.0,1099.6793655799636,710.1978149414062,29.067050218156407,1.0621074034261806,1.2022254414128497,0.17542934918240596,0.14143493590616163,0.11474979766550931,9.827086752359136,1.9346918347336524,7.892394917625484,1.0784060628108865,2.851379331778115,3.0412660760146424,2.8513736966943632,1.4629711877088372
qwswm_lorawd_wd0p3_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,44.0,qwswm_lorawd_wd0p3_lr1e3,False,False,False,True,72.93,72.93,gsm8k,46.98,38.85,69.33,52.9,55.72,42.92,52.76,0.2126,32.8957,4.2757,72.93,208.6168063980461,32.928009033203125,4.276823737365859,14.829541931666588,27.487430221245038,0.10853136813526511,0.09030699130264415,0.07004707370111944,2.0979528075563714,1.9346918347336524,0.163260972822719,-0.672436739812722,1.5175654722231835,2.319349292738256,1.5171391323475156,0.6310072257894914
qwswm_lorawd_wd0p3_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,42.0,qwswm_lorawd_wd0p3_lr1e4,False,False,False,True,65.58,65.58,gsm8k,47.66,42.5,72.08,51.62,56.82,45.08,54.14,0.0636,6.1412,1.5798,65.58,46.734444526463434,6.147793769836426,1.580405383024897,5.572016493201772,18.886855219338344,0.12338066400663605,0.1047599178316979,0.07609608613972316,,,,-1.1965428843515862,0.788719290492596,1.669637085144377,0.788253241248314,0.19860210948971183
qwswm_lorawd_wd0p3_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,43.0,qwswm_lorawd_wd0p3_lr1e4,False,False,False,True,63.76,63.76,gsm8k,47.3,41.58,72.12,52.05,57.82,44.44,54.17,0.0632,5.9443,1.5578,63.76,46.43615997112422,5.9508256912231445,1.5584135496190616,5.56125442807563,19.07597357695548,0.12445830436859096,0.10457133971017948,0.07649480534518598,1.987733390397236,1.9346918347336524,0.053041555663583706,-1.1992829217176149,0.7745772293021616,1.666856298656881,0.7741007195036606,0.19251169950350122
qwswm_lorawd_wd0p3_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,44.0,qwswm_lorawd_wd0p3_lr1e4,False,False,False,True,63.46,63.46,gsm8k,46.87,42.35,72.28,50.17,57.58,44.61,53.85,0.0633,4.7896,1.5379,63.46,46.21005608664883,4.794134140014648,1.538607910488333,5.662736443111139,19.207471241532453,0.1244901723869877,0.10511766687223482,0.07664550142971539,1.990124176447888,1.9346918347336524,0.05543234171423572,-1.198596289982645,0.6807101814400528,1.6647364956363702,0.6802992451376284,0.18692809693476714
qwswm_lorawd_wd0p3_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,42.0,qwswm_lorawd_wd0p3_lr2e4,False,False,False,True,59.14,59.14,gsm8k,48.0,43.71,71.97,51.28,57.43,45.86,54.48,0.0856,8.109,2.1482,59.14,77.10523261168815,8.111968994140625,2.148784835423742,7.831624121927006,22.06032855817045,0.11875379409644128,0.10217015306624677,0.07371175045332516,,,,-1.0675262353228467,0.9091262820164591,1.8870838516861184,0.9089673004183878,0.33207471224768625
qwswm_lorawd_wd0p3_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,43.0,qwswm_lorawd_wd0p3_lr2e4,False,False,False,True,58.98,58.98,gsm8k,47.34,42.59,71.93,52.3,55.43,44.96,53.92,0.0872,7.0974,2.1061,58.98,77.11060153210376,7.0978240966796875,2.106704439435686,8.23762910958775,22.36095860161141,0.11937632635528872,0.1023887948141699,0.07397345754340721,2.002915313732327,1.9346918347336524,0.06822347899867465,-1.0594835150674329,0.8511252321504899,1.887114091025991,0.8510992821765293,0.32347898813015835
qwswm_lorawd_wd0p3_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,44.0,qwswm_lorawd_wd0p3_lr2e4,False,False,False,True,67.48,67.48,gsm8k,47.73,42.1,71.87,54.18,55.8,44.92,54.34,0.0937,8.3138,2.1704,67.48,78.04768158434138,8.319854736328125,2.171027133294514,8.106770870222075,22.05699210668175,0.12121343224379096,0.10182550721190917,0.07675147263715563,2.0046883399583058,1.9346918347336524,0.0699965052246534,-1.0282604091122216,0.9201157436270387,1.8923600068208344,0.9197995727392207,0.3365397807535397
qwswm_lorawd_wd0p3_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,42.0,qwswm_lorawd_wd0p3_lr2e5,False,False,False,True,58.53,58.53,gsm8k,47.6,39.71,71.96,50.0,57.28,43.66,53.31,0.0381,2.3711,0.5545,58.53,13.158384668141297,2.371772527694702,0.5547076139066901,3.391824434496275,13.592674546881964,0.12547463588452684,0.10721627062535868,0.08142837823407317,,,,-1.4190750243243806,0.37507303431102496,1.119202578277098,0.3749498705249488,-0.25609844951482114
qwswm_lorawd_wd0p3_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,43.0,qwswm_lorawd_wd0p3_lr2e5,False,False,False,True,55.42,55.42,gsm8k,47.77,39.49,71.95,51.45,57.72,43.63,53.68,0.0376,2.2652,0.5549,55.42,13.133624610007994,2.2682766914367676,0.5551771989358323,3.3724187926650577,13.67509937046529,0.12526738266614265,0.10757658327919166,0.08195204993818675,1.9538119057342733,1.9346918347336524,0.019120071000620964,-1.424812155072339,0.3556960300422074,1.1183845989675676,0.35510655295449156,-0.2557852751858342
qwswm_lorawd_wd0p3_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,44.0,qwswm_lorawd_wd0p3_lr2e5,False,False,False,True,57.47,57.47,gsm8k,47.41,39.35,72.16,50.94,57.25,43.38,53.42,0.0379,2.4027,0.5557,57.47,13.155535246605123,2.405874013900757,0.556014488105263,3.4033082339586693,13.666612852668473,0.12426000538278757,0.10777909770060909,0.08150677459761291,1.9541583478080493,1.9346918347336524,0.01946651307439695,-1.4213607900319276,0.38127288131626214,1.1191085225029205,0.3806995483827168,-0.25515960321462083
qwswm_lorawd_wd0p3_lr3e4_ep6_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,False,True,71.65,71.65,gsm8k,46.48,42.66,70.97,50.94,53.88,44.57,52.99,0.1144,7.2238,2.2151,71.65,108.15158360737958,7.23179817199707,2.215506285216127,13.880125595445083,27.248048887969254,0.11655549315137083,0.10390253090004048,0.07406472179514283,,,,-0.9415739755429946,0.8592462971671023,2.0340328829698513,0.8587657134822533,0.3453933370908586
qwswm_lorawd_wd0p3_lr3e4_ep6_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,False,True,67.17,67.17,gsm8k,44.72,43.53,71.56,53.07,54.32,44.12,53.44,0.1147,7.6698,2.2309,67.17,108.27485295174358,7.6739301681518555,2.231339383763926,13.795040949861813,27.20090697118629,0.11640147365168887,0.10455024164274863,0.07411810090856757,2.1214401057063204,1.9346918347336524,0.186748270972668,-0.9404365820987324,0.8850178428523551,2.0345276025862282,0.8847840393037594,0.3484801034879895
qwswm_lorawd_wd0p3_lr3e4_ep6_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,False,True,68.08,68.08,gsm8k,44.91,43.79,71.47,50.26,54.1,44.35,52.91,0.1136,7.326,2.2278,68.08,108.13365347482498,7.334416389465332,2.228215013444424,13.865936244532415,27.243340169768075,0.11596338558287021,0.10450086277603425,0.07377219912329822,2.1231322074220658,1.9346918347336524,0.1884403726884134,-0.9446216686249999,0.865365562089517,2.0339608765976074,0.8648669143285261,0.3478761996098025
qwswm_lorawd_wd0p3_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,qwswm_lorawd_wd0p3_lr3e4,False,False,False,True,66.64,66.64,gsm8k,47.57,43.3,71.58,53.5,55.91,45.44,54.37,0.1038,7.962,2.2187,66.64,97.27526086860584,7.981849193572998,2.2192202787314144,11.376651172628327,25.35913965697349,0.11660150158197283,0.09988000072427282,0.07225601336526064,,,,-0.9838026464875609,0.902103518108767,1.9880024041495823,0.9010221732480791,0.3460985833709905
qwswm_lorawd_wd0p3_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,qwswm_lorawd_wd0p3_lr3e4,False,False,False,True,72.78,72.78,gsm8k,47.95,42.02,71.72,52.39,56.13,44.98,54.04,0.0993,8.6699,2.232,72.78,97.05874519717135,8.669093132019043,2.232509869975703,11.341910578571996,25.380257708124958,0.11643247735739642,0.10073485980076696,0.07199800647120068,,,,-1.0030507515046188,0.9379736685997051,1.9870346723340266,0.9380140882837478,0.34869419026554116
qwswm_lorawd_wd0p3_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,qwswm_lorawd_wd0p3_lr3e4,False,False,False,True,67.48,67.48,gsm8k,47.09,43.23,71.49,52.05,57.22,45.16,54.22,0.1038,7.9923,2.239,67.48,97.00495446474915,7.9920549392700195,2.2394759359104293,11.336624474366792,25.43020653682357,0.11685990091364674,0.10079024375231804,0.07255640673437364,,,,-0.9838026464875609,0.9026584606708539,1.9867939161399784,0.9026717772573754,0.3500540935790302
qwswm_lorawd_wd0p3_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,42.0,qwswm_lorawd_wd0p3_lr5e4,False,False,False,True,65.35,65.35,gsm8k,48.01,42.1,71.34,50.77,55.28,45.06,53.5,0.1241,10.5678,2.4121,65.35,125.67370100460515,10.56441879272461,2.412546719397817,15.663368135593188,28.14505744872932,0.11275681903761806,0.09777644325343703,0.0700198356116206,,,,-0.9062282185012701,1.0238456090972017,2.0992444049448906,1.0239845854809697,0.3823953086704091
qwswm_lorawd_wd0p3_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,43.0,qwswm_lorawd_wd0p3_lr5e4,False,False,False,True,68.84,68.84,gsm8k,48.87,42.1,70.99,54.18,55.43,45.48,54.31,0.122,7.1605,2.3856,68.84,125.73297235445789,7.165935039520264,2.3860275658113617,15.781542408646605,28.299710260377008,0.11291713253169662,0.09809863331873545,0.06960375127529461,2.01720614298194,1.9346918347336524,0.08251430824828754,-0.9136401693252518,0.8552728668909676,2.099449182489647,0.8549433490759208,0.37759762610891934
qwswm_lorawd_wd0p3_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,44.0,qwswm_lorawd_wd0p3_lr5e4,False,False,False,True,70.13,70.13,gsm8k,46.78,41.91,71.09,53.24,56.02,44.34,53.81,0.1211,7.6593,2.3825,70.13,125.59648491004646,7.666812896728516,2.3829706479396138,15.862382586809062,28.315695141626595,0.11310550387677962,0.09767489767619954,0.06996309971207368,2.0138028026978745,1.9346918347336524,0.07911096796422212,-0.9168558568569477,0.8846148647287967,2.0989774848985308,0.8841890803338052,0.377032909310364
qwswm_lorawd_wd0p3_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,42.0,qwswm_lorawd_wd0p3_lr5e5,False,False,False,True,60.42,60.42,gsm8k,46.78,40.48,72.26,51.62,57.18,43.63,53.66,0.0476,3.7122,1.0112,60.42,27.133037208858408,3.7149362564086914,1.0115625209042005,4.597823644338233,17.173144882947483,0.12599000174704242,0.10677232940709369,0.07797102048465238,,,,-1.322393047279507,0.5699513662184064,1.4334984103933521,0.5696313664036445,0.004837060938309837
qwswm_lorawd_wd0p3_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,43.0,qwswm_lorawd_wd0p3_lr5e5,False,False,False,True,61.87,61.87,gsm8k,46.92,40.31,71.92,51.88,57.04,43.62,53.61,0.0473,3.5733,1.0122,61.87,27.04583384202429,3.574488878250122,1.012652554575886,4.590815505607578,17.21594595544558,0.12676192067690734,0.10675061210754053,0.07810744433872782,1.9695485898396234,1.9346918347336524,0.03485675510597108,-1.3251388592621884,0.553213950130039,1.4321003755879358,0.5530694793636975,0.005266332972768842
qwswm_lorawd_wd0p3_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,44.0,qwswm_lorawd_wd0p3_lr5e5,False,False,False,True,58.45,58.45,gsm8k,47.64,40.42,72.26,50.51,57.63,44.03,53.69,0.0476,3.7004,1.0141,58.45,27.102632654970915,3.7054178714752197,1.0145497888326644,4.59850278367918,17.240692783342922,0.12607836820067114,0.10637700565433716,0.07799615707767373,1.9683531421642952,1.9346918347336524,0.033661307430642884,-1.322393047279507,0.568837191813986,1.4330114787708794,0.5682486722840996,0.006080782716093879
