run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,retention_mean
frc_lorawd_wd0_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,2.8611056478267707,1.810069211692996,1.051036436133775,0.0698160425719953,17.24
frc_lorawd_wd0_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,2.851167098141927,1.810069211692996,1.041097886448931,0.0620175988571122,17.9
frc_lorawd_wd0_lr5e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,46.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,2.86390069978506,1.810069211692996,1.0538314880920636,0.0569810366681131,18.26
frc_lorawd_wd0_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0_lr7e4_c256,False,False,True,3.2280783996899927,1.8520239240816387,1.376054475608354,0.1746702414870472,16.32
frc_lorawd_wd0_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0_lr7e4_c256,False,False,True,3.1799209289089214,1.810069211692996,1.3698517172159257,0.1791494803611487,16.06
frc_lorawd_wd0_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0_lr7e4_c256,False,False,True,3.1727518699624486,1.810069211692996,1.362682658269453,0.1782861287775673,16.2
frc_lorawd_wd0p1_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p1_lr1e3_c256,False,False,True,2.5112363556935047,1.8520239240816387,0.6592124316118659,-0.0081539463551032,19.27
frc_lorawd_wd0p1_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p1_lr1e3_c256,False,False,True,2.4528454094227445,1.810069211692996,0.6427761977297488,-0.0021332737608552,19.2
frc_lorawd_wd0p1_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p1_lr1e3_c256,False,False,True,2.5138328700370125,1.810069211692996,0.7037636583440168,-0.0018714928717335,19.7
frc_lorawd_wd0p1_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,2.012761911539012,1.8520239240816387,0.1607379874573729,-0.5725138909042145,27.0
frc_lorawd_wd0p1_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,1.9576008136003145,1.810069211692996,0.1475316019073185,-0.5654310959658012,26.7
frc_lorawd_wd0p1_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,1.955645504581531,1.810069211692996,0.1455762928885353,-0.5519123333076589,27.35
frc_lorawd_wd0p1_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,1.9596121426329016,1.810069211692996,0.1495429309399061,-0.5655907924124999,27.11
frc_lorawd_wd0p1_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,2.1324998854124804,1.8520239240816387,0.2804759613308416,-0.3677452233152863,25.24
frc_lorawd_wd0p1_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,2.0924865910622445,1.810069211692996,0.2824173793692488,-0.3856301604517114,25.92
frc_lorawd_wd0p1_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,2.089026957360004,1.810069211692996,0.2789577456670085,-0.3791355247348789,25.74
frc_lorawd_wd0p1_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,2.1006369335717663,1.810069211692996,0.2905677218787705,-0.3727365834317789,25.22
frc_lorawd_wd0p1_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,2.256205750584091,1.8520239240816387,0.4041818265024521,-0.2415423113895343,24.08
frc_lorawd_wd0p1_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,2.199602960898904,1.810069211692996,0.3895337492059079,-0.2664015390386609,24.24
frc_lorawd_wd0p1_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,2.1982559150675054,1.810069211692996,0.3881867033745096,-0.2611401979277997,24.14
frc_lorawd_wd0p1_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,2.195747449051296,1.810069211692996,0.3856782373582998,-0.2610609687965204,25.4
frc_lorawd_wd0p1_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,2.3827973570866274,1.8520239240816387,0.5307734330049887,-0.1476420163321729,22.43
frc_lorawd_wd0p1_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,2.412166217544362,1.8520239240816387,0.5601422934627234,-0.1231473523986565,22.76
frc_lorawd_wd0p1_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,2.3593916660297496,1.810069211692996,0.5493224543367539,-0.1150914058373928,20.94
frc_lorawd_wd0p1_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,2.3010770195726806,1.810069211692996,0.4910078078796849,-0.1312967977214633,22.29
frc_lorawd_wd0p1_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0p1_lr7e4_c256,False,False,True,2.4346622995910696,1.8520239240816387,0.5826383755094309,-0.0658046506521155,20.75
frc_lorawd_wd0p1_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0p1_lr7e4_c256,False,False,True,2.4341822635820534,1.810069211692996,0.6241130518890576,-0.0703767484847596,21.94
frc_lorawd_wd0p1_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0p1_lr7e4_c256,False,False,True,2.432510711599144,1.810069211692996,0.622441499906148,-0.060880282351513,21.58
frc_lorawd_wd0p2_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p2_lr1e3_c256,False,False,True,2.182870988422297,1.8520239240816387,0.3308470643406584,-0.1920592787845007,24.08
frc_lorawd_wd0p2_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p2_lr1e3_c256,False,False,True,2.151326461828573,1.810069211692996,0.3412572501355775,-0.1992142096722373,24.02
frc_lorawd_wd0p2_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p2_lr1e3_c256,False,False,True,2.157474700980311,1.810069211692996,0.3474054892873151,-0.1964746044234676,23.12
frc_lorawd_wd0p2_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,1.985747811139539,1.8520239240816387,0.1337238870579002,-0.595166283380062,27.42
frc_lorawd_wd0p2_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,1.940257110847712,1.810069211692996,0.1301878991547158,-0.6006724678413211,27.02
frc_lorawd_wd0p2_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,1.940124862256416,1.810069211692996,0.1300556505634198,-0.5985994592184559,27.73
frc_lorawd_wd0p2_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,1.943674689698,1.810069211692996,0.1336054780050044,-0.5994620106080538,27.26
frc_lorawd_wd0p2_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,2.059225880794567,1.8520239240816387,0.2072019567129284,-0.4571745730408201,26.32
frc_lorawd_wd0p2_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,2.023904884004843,1.810069211692996,0.2138356723118473,-0.4417715781966743,26.45
frc_lorawd_wd0p2_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,2.025586420855972,1.810069211692996,0.2155172091629762,-0.4602967610521745,26.35
frc_lorawd_wd0p2_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,2.0203815025027128,1.810069211692996,0.210312290809717,-0.4492825765307173,26.53
frc_lorawd_wd0p2_lr2e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,46.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,2.025835050165805,1.810069211692996,0.2157658384728094,-0.4385408287580841,26.16
frc_lorawd_wd0p2_lr2e5_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,42.0,frc_lorawd_wd0p2_lr2e5_c256,False,False,True,2.1233720064883777,1.8520239240816387,0.2713480824067389,-0.669789215428472,26.67
frc_lorawd_wd0p2_lr2e5_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,43.0,frc_lorawd_wd0p2_lr2e5_c256,False,False,True,2.0782061872876323,1.810069211692996,0.2681369755946365,-0.6641410886801821,26.91
frc_lorawd_wd0p2_lr2e5_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,44.0,frc_lorawd_wd0p2_lr2e5_c256,False,False,True,2.065842088240173,1.810069211692996,0.2557728765471772,-0.6595558851598816,26.82
frc_lorawd_wd0p2_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,2.111981535577303,1.8520239240816387,0.2599576114956643,-0.3739677521709811,26.05
frc_lorawd_wd0p2_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,2.0694615128593146,1.810069211692996,0.2593923011663188,-0.3590219426416679,26.03
frc_lorawd_wd0p2_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,2.0690428100785883,1.810069211692996,0.2589735983855925,-0.3650191999487716,25.96
frc_lorawd_wd0p2_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,2.075345191493657,1.810069211692996,0.2652759798006612,-0.368150537840182,25.6
frc_lorawd_wd0p2_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,2.1335735181252558,1.8520239240816387,0.2815495940436165,-0.279179418229656,24.3
frc_lorawd_wd0p2_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,2.119075424783917,1.810069211692996,0.3090062130909212,-0.2778598745425845,24.26
frc_lorawd_wd0p2_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,2.103397155150894,1.810069211692996,0.2933279434578983,-0.2776952131256723,24.65
frc_lorawd_wd0p2_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,2.112479429453725,1.810069211692996,0.3024102177607293,-0.2785191452299507,24.89
frc_lorawd_wd0p2_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0p2_lr7e4_c256,False,False,True,2.151931272689454,1.8520239240816387,0.2999073486078152,-0.2272383528559677,22.86
frc_lorawd_wd0p2_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0p2_lr7e4_c256,False,False,True,2.142167954944868,1.810069211692996,0.332098743251872,-0.2366468912517845,24.04
frc_lorawd_wd0p2_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0p2_lr7e4_c256,False,False,True,2.176821781020799,1.810069211692996,0.3667525693278033,-0.2227182083289852,22.72
frc_lorawd_wd0p3_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p3_lr1e3_c256,False,False,True,2.079077289056772,1.8520239240816387,0.2270533649751329,-0.3328273275211315,25.46
frc_lorawd_wd0p3_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p3_lr1e3_c256,False,False,True,2.004617754513131,1.810069211692996,0.1945485428201354,-0.3547742884645838,25.54
frc_lorawd_wd0p3_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p3_lr1e3_c256,False,False,True,2.0055050798997054,1.810069211692996,0.1954358682067096,-0.3506651412878581,25.5
frc_lorawd_wd0p3_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,1.9665691136052204,1.8520239240816387,0.1145451895235816,-0.630042392653947,27.14
frc_lorawd_wd0p3_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,1.9212039671131107,1.810069211692996,0.1111347554201149,-0.6304131092636557,27.51
frc_lorawd_wd0p3_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,1.9191140314820248,1.810069211692996,0.109044819789029,-0.6328305114653193,27.84
frc_lorawd_wd0p3_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,1.9627823404204343,1.8520239240816387,0.1107584163387955,-0.6225116166238673,26.94
frc_lorawd_wd0p3_lr1e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,46.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,1.921240106481882,1.810069211692996,0.1111708947888863,-0.6280090885350851,27.08
frc_lorawd_wd0p3_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,2.020866272859175,1.8520239240816387,0.1688423487775363,-0.4870489200275094,26.97
frc_lorawd_wd0p3_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,1.972909857440613,1.810069211692996,0.1628406457476172,-0.5231683714877393,26.33
frc_lorawd_wd0p3_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,1.977922721005794,1.810069211692996,0.1678535093127984,-0.5166980476418329,26.79
frc_lorawd_wd0p3_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,1.9751387587042375,1.810069211692996,0.165069547011242,-0.5191310763128322,26.98
frc_lorawd_wd0p3_lr2e5_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,42.0,frc_lorawd_wd0p3_lr2e5_c256,False,False,True,2.125922977971927,1.8520239240816387,0.2738990538902883,-0.6695862266508091,26.52
frc_lorawd_wd0p3_lr2e5_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,43.0,frc_lorawd_wd0p3_lr2e5_c256,False,False,True,2.077710355368538,1.810069211692996,0.2676411436755421,-0.66334017654558,26.72
frc_lorawd_wd0p3_lr2e5_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,44.0,frc_lorawd_wd0p3_lr2e5_c256,False,False,True,2.073863758744269,1.810069211692996,0.2637945470512732,-0.6728454875905685,27.3
frc_lorawd_wd0p3_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,2.027440440424872,1.8520239240816387,0.1754165163432333,-0.4459956789880971,27.28
frc_lorawd_wd0p3_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,1.993772091047998,1.810069211692996,0.1837028793550024,-0.4657199947949185,25.99
frc_lorawd_wd0p3_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,2.0470304555513907,1.8520239240816387,0.195006531469752,-0.4580465255417637,25.47
frc_lorawd_wd0p3_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,1.998602836169524,1.810069211692996,0.1885336244765278,-0.4529641002599897,26.65
frc_lorawd_wd0p3_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,2.045922118056781,1.8520239240816387,0.193898193975142,-0.3875340360468576,25.04
frc_lorawd_wd0p3_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,2.0639299320661184,1.810069211692996,0.2538607203731227,-0.4101620568525402,26.67
frc_lorawd_wd0p3_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,2.0181400790146014,1.810069211692996,0.2080708673216056,-0.3800722897085319,26.26
frc_lorawd_wd0p3_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,1.995453527432173,1.810069211692996,0.1853843157391772,-0.4070464284521341,25.8
frc_lorawd_wd0p3_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0p3_lr7e4_c256,False,False,True,2.051104821719017,1.8520239240816387,0.1990808976373781,-0.361810359809163,25.64
frc_lorawd_wd0p3_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0p3_lr7e4_c256,False,False,True,1.99928096808144,1.810069211692996,0.1892117563884439,-0.3622101706377709,25.46
frc_lorawd_wd0p3_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0p3_lr7e4_c256,False,False,True,1.9918823133391304,1.810069211692996,0.1818131016461348,-0.3691654821719494,26.08
frc_lorawd_wd0p5_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p5_lr1e3_c256,False,False,True,1.9545612006523276,1.8520239240816387,0.1025372765706886,-0.502241281712732,26.34
frc_lorawd_wd0p5_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p5_lr1e3_c256,False,False,True,2.2510193889092758,1.810069211692996,0.4409501772162796,-0.0178192544035974,11.44
frc_lorawd_wd0p5_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p5_lr1e3_c256,False,False,True,1.9122266263664416,1.810069211692996,0.102157414673446,-0.5262211653532752,26.18
frc_lorawd_wd0p5_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p5_lr1e4_c256,False,False,True,1.9398331171272545,1.8520239240816387,0.0878091930456155,-0.6821455106685308,27.74
frc_lorawd_wd0p5_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p5_lr1e4_c256,False,False,True,1.8968152968744325,1.810069211692996,0.0867460851814365,-0.6794383198047633,27.99
frc_lorawd_wd0p5_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p5_lr1e4_c256,False,False,True,1.8955385936438869,1.810069211692996,0.0854693819508911,-0.6784015695346561,27.86
frc_lorawd_wd0p5_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p5_lr1e4_c256,False,False,True,1.899816154235944,1.810069211692996,0.0897469425429482,-0.6773672883077766,27.92
frc_lorawd_wd0p5_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p5_lr2e4_c256,False,False,True,1.9572587321442865,1.8520239240816387,0.1052348080626475,-0.6252516539898961,27.56
frc_lorawd_wd0p5_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p5_lr2e4_c256,False,False,True,1.918406771603809,1.810069211692996,0.1083375599108131,-0.6243363860391147,27.12
