rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w,depth_centroid,eff_n_mat,share_q,share_k,share_v,share_up,share_down
qwswm_lora_r32_lr5e5_s43,qwswm,43.0,qwswm_lora_r32_lr5e5,lora,0.0523,-1.2814983111327258,43.61,53.87,63.91,gsm8k,46.8,40.43,72.13,52.99,56.99,3.8851,1.1291,5e-05,,,32.0,False,False,True,,,,,,,,,1.973067211730089,1.9346918347336524,0.0383753769964365,31.38459025902139,3.890255689620972,1.129522368311882,5.097951941304602,18.286208472763235,0.1265463160535153,0.1052732384023699,0.0725625523708488,0.0533326090170066,0.0771374335775681,0.5255506057293312,64.01129673635762,0.12016144014296211,0.018992442200590695,0.014845174110371284,0.5663981341743313,0.2796028093717446
qwswm_lora_r16_lr1e4_s42,qwswm,42.0,qwswm_lora_r16_lr1e4,lora,0.0718,-1.1438755557576996,42.8,53.2,63.0,gsm8k,44.34,41.26,72.13,50.6,57.66,5.8698,1.9295,0.0001,,,16.0,False,False,True,,,,,,,,,,,,50.01707799014478,5.880180358886719,1.930659160869462,3.9983358193341134,10.481685750361692,0.1226228212411583,0.1033261254564226,0.0717373636398715,0.0503588820835827,0.0755760392581946,0.5226615673702358,67.23832455364926,0.11461515666267105,0.017650355215982693,0.013553828980804147,0.5228224027495316,0.3313582563910105
lrsw_dora_r16_lr5e3_s43,lrsw,43.0,lrsw_dora_r16_lr5e3,dora,1877.7321,3.273633630639848,0.0,19.82,36.04,cs,0.0,0.0,25.64,23.81,49.65,99333.7578,9895.238,0.005,,,16.0,True,False,True,61.19,49.84,33.67,15.39,51.38,25.72,25.51,25.6,7.738709225870823,1.810069211692996,5.928640014177828,200498.89338093676,99334.7578125,9898.306285381315,1.5853963251577032,2.622974836192639,0.0724881418802472,0.0542885024242593,0.1187611736212993,0.0525334013770297,0.0863595662603995,0.42645546940811335,12.723720234816781,0.203319418048038,0.43515798926215243,0.08893362063057322,0.21163672716128792,0.060952244897948545
lrsw_milora_r32_lr1e4_s42,lrsw,42.0,lrsw_milora_r32_lr1e4,milora,0.2479,-0.6057234732321786,27.55,36.58,36.08,cs,35.02,20.08,47.12,44.28,36.4,13.0673,5.9916,0.0001,,,32.0,False,False,True,56.12,44.12,14.84,48.03,50.2,27.23,22.1,26.0,1.973655510435436,1.8520239240816387,0.1216315863537971,121.89106695602332,13.06732177734375,5.99220676124096,3.548793804561194,11.16050021482189,0.0645461921983044,0.1631762029580915,0.0871528574276003,0.1470637958223059,0.0695359308174353,0.5459381232643304,126.97800171491414,0.14506772664891612,0.15467912724599175,0.12011917570435841,0.35258871457692414,0.2275452558238096
frc_milora_a1r_lr7e4_c256_s44,frc,44.0,frc_milora_a1r_lr7e4_c256,milora,1.1428,0.0579702317107054,18.82,26.47,74.43,cs,27.48,10.16,23.8,33.53,37.37,181.1052,23.6898,0.0007,,,,False,False,True,67.4,79.16,77.84,80.84,78.53,74.62,58.87,78.2,2.8208880928722886,1.810069211692996,1.0108188811792929,947.9654292276098,181.1024932861328,23.69256152510643,11.964638674044338,24.0707151500198,0.0731011187280056,0.0531313721187515,0.0667893970452102,0.0599158263781,0.0664528962400892,0.5080879617486836,110.95419225880806,0.21253504288021147,0.22435265160228396,0.10845970986851328,0.2611180819734267,0.19353451367556462
qwswm_milora_r32_lr1e4_s43,qwswm,43.0,qwswm_milora_r32_lr1e4,milora,0.0981,-1.0083309926200514,43.04,53.07,63.23,gsm8k,45.31,40.76,71.64,51.37,56.28,4.161,1.2843,0.0001,,,32.0,False,False,True,,,,,,,,,2.1081597590553063,1.9346918347336524,0.1734679243216539,47.9976697395324,4.160956859588623,1.2845018946698734,10.734784765501296,32.41147310680658,0.0512400014209708,0.4609587640933335,0.0543710216402756,0.3197151344495502,0.0413469029365356,0.5350335513261579,69.69619708713454,0.07715765358881158,0.02106812517868503,0.03923620994527483,0.4280993816553077,0.4344386296319208
frc_lorawd_wd0p3_lr2e4_c256_s44,frc,44.0,frc_lorawd_wd0p3_lr2e4_c256,lorawd,0.3043,-0.5166980476418328,26.79,34.91,50.95,cs,33.74,19.84,44.57,41.64,34.78,16.341,6.923,0.0002,0.3,,,False,False,True,62.02,76.44,14.43,42.42,83.11,47.73,36.09,45.4,1.977922721005794,1.810069211692996,0.1678535093127984,195.8046296534484,16.342920303344727,6.926866464316845,4.948692484459571,15.658048402396858,0.07084750406625,0.0486772112815266,0.0855929333911034,0.0484943518227188,0.0707744810788597,0.5440261578801863,117.23486561738852,0.11963159273929355,0.13267494216424014,0.09444385744438408,0.3653206224159731,0.2879289852361091
frm_lorawd_wd0p5_lr7e4_c256_s43,frm,43.0,frm_lorawd_wd0p5_lr7e4_c256,lorawd,0.2875,-0.5413621509743507,25.06,33.21,64.67,math_faithful,33.3,16.81,38.01,33.45,44.46,39.569,3.7053,0.0007,0.5,,,False,False,True,,,,,,,,,2.016492457784656,1.810069211692996,0.2064232460916601,174.22120176716982,39.56856918334961,3.70557811781764,16.069538515287228,40.41158919007428,0.086487929631885,0.0457050700856955,0.0990738520533308,0.0465588280244218,0.0827186442724006,0.5495364813615862,82.69535403824544,0.1145648311329946,0.17197107978938297,0.08522321888585913,0.36658495561442744,0.26165591457733595
qwswm_lorawd_wd0p3_lr1e4_s42,qwswm,42.0,qwswm_lorawd_wd0p3_lr1e4,lorawd,0.0636,-1.1965428843515862,45.08,54.14,65.58,gsm8k,47.66,42.5,72.08,51.62,56.82,6.1412,1.5798,0.0001,0.3,,,False,False,True,,,,,,,,,,,,46.73444452646344,6.147793769836426,1.580405383024897,5.572016493201772,18.886855219338344,0.123380664006636,0.1047599178316979,0.0711065602886355,0.0498475674151562,0.0760960861397231,0.5159208579422804,67.7895627740573,0.11710933493905888,0.01853680596442739,0.014103533186347276,0.4957737142211857,0.3544766116889809
frc_lora_null_lr5e4_c256_s45,frc,45.0,frc_lora_null_lr5e4_c256,lora_null,1.2324,0.090751689644903,17.32,24.78,72.99,cs,27.37,7.26,22.95,33.53,32.8,138.8193,21.5477,0.0005,,,,False,False,True,67.83,77.91,78.61,74.09,78.85,72.69,58.96,75.0,3.013503932105336,1.810069211692996,1.20343472041234,1033.3646232127935,138.81964111328125,21.549767047166824,16.238459304845588,30.592587811118023,0.0860821207730127,0.0440390257457486,0.0887531067060375,0.0577846536172826,0.0833586197658407,0.523212914397707,130.5889639684338,0.2099217126497378,0.22689366610089565,0.11609991763834349,0.2757134796976156,0.17137122391340742
lrsw_lora_r16_lr2e4_s45,lrsw,45.0,lrsw_lora_r16_lr2e4,lora,0.4508,-0.3460160926259311,25.99,33.77,43.52,cs,32.76,19.22,42.89,40.44,33.56,34.207,13.0577,0.0002,,,16.0,False,False,True,48.9,53.81,16.58,63.19,72.69,40.49,33.7,18.8,2.1185390124314933,1.8520239240816387,0.2665150883498546,307.8283910284121,34.24897003173828,13.063734981417657,3.4558147196777784,9.336409313816151,0.0682806278988246,0.0472392191889125,0.0783668369565198,0.0487877214142071,0.067622494142659,0.5405805698151487,124.34834136956911,0.13335433476174202,0.14716721750557088,0.0986774037013416,0.3491058281690126,0.27169521586233303
frm_sclora_lr2e4_c256_s44,frm,44.0,frm_sclora_lr2e4_c256,sclora,1.3375,0.126293790693266,13.64,24.34,56.48,math_faithful,26.77,0.51,23.38,30.12,40.91,162.5019,16.0639,0.0002,,,,False,False,True,,,,,,,,,3.803879344491416,1.810069211692996,1.9938101327984203,999.50207782146,162.502197265625,16.063986980915068,27.75667167029846,63.103754865816576,0.0861003852334155,0.0419104058182279,0.3020664244712948,0.0235603861276699,0.1477566834755176,0.513061918152658,116.1230345184556,0.2198992060712159,0.1839350452790915,0.08569043174126469,0.3541086191994477,0.1563666977089802
qwsw_sclora_r32_lr5e5_s42,qwsw,42.0,qwsw_sclora_r32_lr5e5,sclora,0.2754,-0.5600360640790951,39.04,45.86,86.49,cs,43.66,34.42,68.21,38.05,44.94,7.0801,2.3178,5e-05,,,32.0,False,False,True,74.5,89.66,79.38,95.21,85.71,92.76,84.3,90.4,,,,91.7001413171478,7.079726696014404,2.3182019819106374,8.79882181802623,33.138423816827164,0.1837427821334488,0.068083949331165,0.465143052860814,0.0195163186209068,0.1976947744567583,0.5149587431196202,56.92222311446306,0.10466131137156962,0.01764599500769825,0.016610318936159968,0.644267786322487,0.21681458836208517
qwsw_lorawd_wd0p3_lr2e4_s44,qwsw,44.0,qwsw_lorawd_wd0p3_lr2e4,lorawd,0.1872,-0.7276941555979135,40.58,48.77,85.52,cs,45.31,35.85,70.09,43.0,49.61,12.6974,4.4644,0.0002,0.3,,,False,False,True,66.67,89.77,79.94,95.28,86.74,90.24,84.13,91.4,2.11834267323636,1.9346918347336524,0.1836508385027078,160.93712031633746,12.695914268493652,4.465923514110702,6.793997807212532,19.904135020016977,0.115464758277221,0.0917559313355985,0.0773554893683658,0.0448852496418106,0.0737147566708971,0.5421374637062882,63.75716911244363,0.08668831817378927,0.011337367826054155,0.009821630073362276,0.4910875624304266,0.40106512149636775
qwswm_clora_k1024_lr5e4_s44,qwswm,44.0,qwswm_clora_k1024_lr5e4,clora,0.1849,-0.7330630888408269,39.51,51.45,67.4,gsm8k,38.75,40.27,69.7,53.5,55.02,16.1384,3.5591,0.0005,,1024.0,,False,False,True,,,,,,,,,2.122641623213882,1.9346918347336524,0.1879497884802297,233.53645658590824,16.148849487304688,3.560082455794327,18.147807676781824,29.303315882891702,0.0479254474883259,0.0455812001489076,0.0527065434571654,0.0459223023330307,0.0414402164526333,0.5541445605704093,57.50227049251358,0.06076832574636232,4.216659566450997e-10,1.0725290411236784e-09,0.5399977902017132,0.3992338825577293
qwsw_sclora_r32_lr2e4_s43,qwsw,43.0,qwsw_sclora_r32_lr2e4,sclora,0.426,-0.370590400897281,29.82,37.14,86.79,cs,38.89,20.74,50.19,37.03,38.85,13.8391,5.2256,0.0002,,,32.0,False,False,True,74.8,88.85,79.48,94.55,86.66,94.61,86.35,89.0,2.4789613620367894,1.9346918347336524,0.544269527303137,294.02435974450594,13.839927673339844,5.226666291270937,16.329914671816983,36.26366467656693,0.1032483611510373,0.1196740546291965,0.1920302527296414,0.0305784092013725,0.1142278596169645,0.5463551431739998,58.136553447481035,0.07578430260724511,0.016095716476316888,0.01442197052883125,0.6116286099911974,0.2820694003964096
frc_lorawd_wd0p1_lr7e4_c256_s44,frc,44.0,frc_lorawd_wd0p1_lr7e4_c256,lorawd,0.8692,-0.060880282351513,21.58,28.29,76.88,cs,29.6,13.55,27.48,36.35,34.45,93.8808,14.0503,0.0007,0.1,,,False,False,True,69.72,80.79,79.73,83.93,80.03,79.04,64.16,77.6,2.432510711599144,1.810069211692996,0.622441499906148,641.3912536588172,93.8796157836914,14.052265039086342,14.859643348283134,27.806860628688224,0.0756577058244716,0.0456327695654884,0.0739398737803213,0.0495387929717568,0.070987030063138,0.5271651314064829,121.87012609243294,0.1874254086901329,0.2136101215518949,0.12238704558492028,0.2715679071984657,0.20500951697458628
lrsw_lorawd_wd0p3_lr5e5_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr5e5,lorawd,0.2211,-0.6554112574212861,27.33,36.47,24.44,cs,34.77,19.88,48.52,43.86,35.31,11.8894,3.7938,5e-05,0.3,,,False,False,True,1.65,22.25,36.34,26.9,15.94,34.76,27.65,30.0,2.068094519928801,1.810069211692996,0.258025308235805,73.68677655912718,11.909615516662598,3.7957749851047993,2.1695735610891527,6.625377421392865,0.0707915456347497,0.0515658406165559,0.1037686119651099,0.0553988323895272,0.0750458468228627,0.5465674850500087,93.78271042644302,0.09562150124463403,0.1050621457618426,0.09203372677263404,0.4865482322084129,0.22073439401247646
lrsw_milora_r32_lr1e3_s42,lrsw,42.0,lrsw_milora_r32_lr1e3,milora,1.5319,0.1852304161675628,17.21,24.56,65.29,cs,27.48,6.94,23.23,29.69,35.45,322.9453,28.6287,0.001,,,32.0,False,False,True,62.45,72.8,74.51,55.9,69.85,65.61,51.37,69.8,3.2316140988102564,1.8520239240816387,1.3795901747286177,1304.541204410069,322.942626953125,28.631066566705705,15.090604815860448,26.99130586868774,0.0798791821754336,0.0488993236395953,0.0679685548243818,0.0548387688836327,0.0707865379295206,0.4858151771993201,80.17028448373571,0.25098458069738633,0.24661046206449105,0.12157624465705555,0.22472193715987587,0.15610677542119122
lrsw_lorawd_wd0p3_lr2e5_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr2e5,lorawd,0.2172,-0.6631401790831907,26.83,36.6,46.05,cs,34.0,19.66,46.84,45.9,36.61,5.7326,2.1168,2e-05,0.3,,,False,False,True,60.8,60.17,49.23,19.32,74.03,39.77,35.67,29.4,2.0827364865273523,1.810069211692996,0.2726672748343566,35.57363741090024,5.745983600616455,2.118313888832927,1.4889589917353985,3.593485332982782,0.0634580353632628,0.0484664246399351,0.1300658384659333,0.0624513421084236,0.0795420413385343,0.5566583539651502,75.5279080250492,0.08160907060686216,0.10594573247114034,0.09231413359671443,0.5925328776178531,0.12759818570743006
lrswm_milora_r32_lr2e5_s42,lrswm,42.0,lrswm_milora_r32_lr2e5,milora,0.2714,-0.5663901566762818,25.35,33.64,33.06,gsm8k,33.5,17.2,29.69,46.42,41.39,3.5709,1.5689,2e-05,,,32.0,False,False,True,,,,,,,,,1.9249709554982053,1.8520239240816387,0.0729470314165665,27.239339299101665,3.57754898071289,1.5696064054965972,2.7341177758537127,9.561545675923444,0.0500277289699006,0.2645207390441962,0.1511813493447277,0.1799170333791887,0.0762131635076396,0.5776805418430985,95.03086650345288,0.09594851668092838,0.13015252908821925,0.10086292828594358,0.47891215527081676,0.19412387067409204
frc_lorawd_wd0p5_lr5e4_c256_s44,frc,44.0,frc_lorawd_wd0p5_lr5e4_c256,lorawd,0.2732,-0.5635193049905051,27.1,34.36,78.94,cs,33.91,20.3,45.32,38.14,34.15,22.2229,4.5082,0.0005,0.5,,,False,False,True,73.39,84.87,80.09,89.32,85.87,77.78,64.76,75.4,1.9144535285110091,1.810069211692996,0.1043843168180136,164.09841125365256,22.222637176513672,4.5085118122398855,8.786947178205443,21.02940147775429,0.0763933851669044,0.0469121195382281,0.0913343322875623,0.0477987505778797,0.0754762006554557,0.5407357523057581,110.75664517583222,0.12188053135049084,0.14534372774098436,0.09540629699787632,0.37051162706191065,0.2668578168487379
frc_milora_lr3e4_c256_s45,frc,45.0,frc_milora_lr3e4_c256,milora,0.729,-0.1372724716820254,22.66,30.82,78.44,cs,31.36,13.95,36.65,35.32,36.81,60.2502,19.0709,0.0003,,,,False,False,True,71.96,81.18,79.07,87.08,81.22,81.36,66.64,79.0,2.436660040255413,1.810069211692996,0.6265908285624173,605.6159279462287,60.2495231628418,19.071992045640947,7.925187526281763,19.34845982829065,0.0683486670169926,0.0575359467084559,0.0676715223054396,0.0912798128373964,0.0644030046922876,0.5341491978039639,133.43638077209474,0.17470960640356004,0.20616956045937956,0.09456302303497599,0.2958710355468455,0.22868677455523892
qwswm_sclora_r32_lr1e4_s42,qwswm,42.0,qwswm_sclora_r32_lr1e4,sclora,0.1827,-0.7382614526474622,39.3,51.72,76.88,gsm8k,45.85,32.75,70.32,52.39,57.29,5.1431,1.6656,0.0001,,,32.0,False,False,True,,,,,,,,,,,,88.14605992306019,5.1436052322387695,1.6659269628780229,15.201344187019942,40.96807597627048,0.1586134537528927,0.1020652588999874,0.3700184650692759,0.025347855292684,0.1723774897942949,0.524733142896676,58.811745414154366,0.10508425283312278,0.02232659572979954,0.020827080476839892,0.6336332592240522,0.21812881173618556
lrsw_clora_k1024_lr3e4_s42,lrsw,42.0,lrsw_clora_k1024_lr3e4,clora,0.4586,-0.3385659496060799,24.26,31.91,64.89,cs,32.27,16.24,40.34,36.01,34.68,21.8743,9.904,0.0003,,1024.0,,False,False,True,68.96,70.18,33.06,68.76,71.82,78.91,62.03,65.4,2.3011589219672963,1.8520239240816387,0.4491349978856576,370.9200307407836,21.885915756225582,9.906996565312149,7.519273728358616,22.12386976645384,0.0583637822970769,0.0473716177038599,0.0634646236413187,0.0488656781473728,0.0564098896560689,0.5462740291307652,86.94201984925674,0.053848768369646374,0.049674184445537325,0.07636210034306704,0.45885200310490304,0.3612629437368462
frc_lorawd_wd0_lr1e3_c256_s42,frc,42.0,frc_lorawd_wd0_lr1e3_c256,lorawd,7.04,0.8475726591421122,3.32,20.17,38.63,cs,6.65,0.0,23.02,23.81,47.38,672.7849,77.2981,0.001,0.0,,,False,False,True,62.26,49.56,47.44,25.01,49.17,26.6,23.21,25.8,7.323944145304555,1.8520239240816387,5.471920221222916,3034.988962652958,672.7691040039062,77.3047460079193,11.913107882677105,25.226048471303603,0.0969687936372904,0.0481139847555745,0.1027914839978604,0.0510171855943494,0.1004875392023356,0.5763623019789342,63.37916282214424,0.29138951216170783,0.2921536792327417,0.08166076848619261,0.2227681625280366,0.11202787759132116
qwsw_lora_null_r16_lr1e3_s43,qwsw,43.0,qwsw_lora_null_r16_lr1e3,lora_null,0.6634,-0.1782245328165365,9.56,29.28,82.54,cs,13.99,5.14,51.64,38.48,37.13,62.4608,16.9333,0.001,,,16.0,False,False,True,69.02,84.77,78.51,90.39,83.03,90.78,78.24,85.6,2.8189539774853127,1.9346918347336524,0.8842621427516604,759.1312208879094,62.459503173828125,16.933602704320634,10.889708436986496,15.778278201985156,0.116893848693377,0.0912376217917717,0.065776350298075,0.0620634971912515,0.074678998497988,0.4983170621644625,73.9657108127168,0.2138060754552392,0.014131679857460699,0.010035764087987285,0.4766463193964614,0.28538016120285153
lrsw_lora_r16_lr5e4_s42,lrsw,42.0,lrsw_lora_r16_lr5e4,lora,0.9238,-0.0344220420894721,20.56,27.68,77.3,cs,29.78,11.35,28.31,34.9,34.07,88.293,22.273,0.0005,,,16.0,False,False,True,68.96,81.72,78.51,85.41,80.82,78.96,64.25,79.8,2.550748057038821,1.8520239240816387,0.6987241329571825,753.0304753774519,88.291259765625,22.279035419225693,7.436121121395232,13.858946976739295,0.0697361693884582,0.0458125354593546,0.06804433875084,0.0504097037989561,0.0654383940955376,0.534273459501357,136.16181216818086,0.1917801201489107,0.2133359693368064,0.11567160767220565,0.27523891959888735,0.2039733832431899
qwsw_dora_r16_lr5e5_s42,qwsw,42.0,qwsw_dora_r16_lr5e5,dora,0.1197,-0.9219058495935892,38.39,49.32,85.19,cs,43.54,33.24,71.6,48.72,49.51,10.02,2.6391,5e-05,,,16.0,False,False,True,67.0,89.34,79.68,94.77,84.53,91.37,85.24,89.6,,,,56.52847687123448,10.039603233337402,2.640863811331136,2.2136739240956325,5.851657786310419,0.1121633877545433,0.0932609190459322,0.09078989698038,0.0523462401950308,0.0754517105748923,0.532892939097254,53.779714394093425,0.0758516706207428,0.010645301917207407,0.009234891915093274,0.6286464034203894,0.27562173212656715
qwswm_sclora_r32_lr5e5_s43,qwswm,43.0,qwswm_sclora_r32_lr5e5,sclora,0.1067,-0.97183558057553,42.84,53.55,77.86,gsm8k,47.52,38.16,71.44,54.69,55.93,3.0902,0.9181,5e-05,,,32.0,False,False,True,,,,,,,,,2.036875777062052,1.9346918347336524,0.102183942328399,46.26634460070817,3.090641975402832,0.9182043475764138,14.361623453308018,38.56033502225646,0.1542687831432319,0.1030296384531241,0.3924713218950746,0.0242177126420727,0.1705952807044061,0.5220911853410605,56.16240142051161,0.10457680966801457,0.022399553172500843,0.021607700317059192,0.6561449358895955,0.19527100095282976
frm_lorawd_wd0p3_lr5e4_c256_s42,frm,42.0,frm_lorawd_wd0p3_lr5e4_c256,lorawd,0.39,-0.4089353929735008,24.22,32.67,64.82,math_faithful,32.81,15.62,31.18,39.76,44.0,44.5539,5.0384,0.0005,0.3,,,False,False,True,,,,,,,,,2.201190369941208,1.8520239240816387,0.3491664458595691,256.30613835906564,44.55538558959961,5.038770242035389,18.86218385147691,45.790763478122365,0.082534292289609,0.045662874274997,0.0928819440639062,0.047223125804251,0.0798920329715785,0.5556882614570521,99.81322763178584,0.13001041876848302,0.16098322135728965,0.09280002834679987,0.35614581075308627,0.2600605207743413
lrsw_milora_r32_lr5e5_s42,lrsw,42.0,lrsw_milora_r32_lr5e5,milora,0.1961,-0.707522406332216,27.57,36.76,47.73,cs,35.43,19.71,46.46,45.22,36.97,6.1088,3.0098,5e-05,,,32.0,False,False,True,60.09,67.9,19.81,14.94,73.4,53.41,45.9,46.4,1.922430365342227,1.8520239240816387,0.0704064412605882,56.54038926356353,6.1106133460998535,3.0104471400380133,2.9819410040742373,10.17802261699616,0.0585417268754937,0.2210028875520354,0.0992611631832594,0.1933718338598801,0.0695583283557823,0.5589527609924168,110.1324718142331,0.11576746945928702,0.13009391814157525,0.11567424103560951,0.41813000522633775,0.22033436613719032
lrsw_clora_k1024_lr2e5_s43,lrsw,43.0,lrsw_clora_k1024_lr2e5,clora,0.1326,-0.8774564759312456,26.71,37.37,55.23,cs,34.05,19.37,46.51,48.46,38.46,3.9922,1.432,2e-05,,1024.0,,False,False,True,63.33,36.24,67.81,2.16,67.48,79.0,59.81,66.0,1.862185951570788,1.810069211692996,0.0521167398777924,28.865925567222668,3.9991917610168457,1.4331003088504075,2.1760351454216544,7.70409122570805,0.0579516317020299,0.0488955689577909,0.0947850143535651,0.0625616929230662,0.0644426751891392,0.5467679159115169,67.1791443540659,0.07436143941539092,0.06782732702851665,0.06795175015616207,0.6460948679184408,0.14376461548148947
lrsw_sclora_r32_lr5e4_s43,lrsw,43.0,lrsw_sclora_r32_lr5e4,sclora,1.0856,0.0356698346516806,15.26,24.35,66.8,cs,23.15,7.38,23.0,36.52,31.72,82.8391,15.6167,0.0005,,,32.0,False,False,True,70.43,75.68,73.75,43.55,78.22,72.35,51.79,68.6,2.8078629023015265,1.810069211692996,0.9977936906085308,764.9974919548855,82.83580780029297,15.618288233876228,16.27473011483596,32.81386921860844,0.0812886958625384,0.0423255056151536,0.1771788471501132,0.0352471522450173,0.1111988606567664,0.5248481558400648,136.33964529217084,0.19438697813596123,0.19767501575614765,0.10092998699920559,0.3046093210509205,0.20239869805776486
