rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w
lrsw_lora_null_r16_lr2e5_s42,lrsw,42.0,lrsw_lora_null_r16_lr2e5,lora_null,0.1392,-0.8563607647254567,26.18,36.82,73.02,cs,33.79,18.58,45.95,47.87,37.91,2.4801,1.0815,2e-05,,,16.0,False,False,True,65.69,79.11,76.97,70.97,75.85,81.44,63.57,70.6,1.8848405530075492,1.8520239240816387,0.03281662892591042,27.57817817778465,2.4844062328338623,1.0817600820213555,4.5545120789091955,16.08135834154569,0.17593572324306334,0.024760263294108208,0.09754212169719617,0.05856058087804557,0.1368132285135686
frm_lorawd_wd0p5_lr5e4_c256_s43,frm,43.0,frm_lorawd_wd0p5_lr5e4_c256,lorawd,0.2512,-0.5999803649348415,26.29,33.88,64.52,math_faithful,34.88,17.69,31.1,42.83,42.88,27.4373,3.3687,0.0005,0.5,,,False,False,True,,,,,,,,,1.9842950437510676,1.8100692116929957,0.17422583205807185,157.67023059309173,27.43720817565918,3.3689935952425003,15.422266945571627,39.80296316462871,0.08316848006158124,0.04648011872040326,0.09844071733488528,0.04701829606368193,0.08083876273404803
mtx_lora_r64_s42,mtx,42.0,mtx_lora_r64,lora,0.9122,-0.0399099320950805,19.96,27.9,74.55,cs,28.84,11.08,29.76,33.36,36.47,90.9031,18.179,,,,64.0,False,False,False,69.36,80.3,77.84,70.79,79.64,77.82,62.03,78.6,2.777061456284453,1.8520239240816387,0.9250375322028144,764.3624792953091,90.90120697021484,18.180552849173544,12.630858868525749,39.46330334448794,0.0715734425024912,0.046309113444932694,0.06933062897407534,0.05026764603363424,0.06672820552171055
frm_milora_lr3e4_c256_s44,frm,44.0,frm_milora_lr3e4_c256,milora,1.2554,0.09878212431469197,18.24,27.1,58.91,math_faithful,27.23,9.25,23.74,28.75,46.52,143.9481,20.1041,0.00030000000000000003,,,,False,False,True,,,,,,,,,3.6091008319137763,1.8100692116929957,1.7990316202207806,1114.3003842616354,143.9454803466797,20.10442896783352,23.69513173555286,49.26913793743675,0.07009653618116003,0.05318330636624693,0.06730864252166334,0.08341684301643146,0.06628886728038279
qwsw_clora_k1024_lr1e4_s45,qwsw,45.0,qwsw_clora_k1024_lr1e4,clora,0.1284,-0.8914349762671656,40.72,50.15,86.88,cs,46.58,34.87,70.92,49.57,48.79,14.276,3.3946,0.0001,,1024.0,,False,False,True,71.77,89.39,79.53,93.9,85.48,95.5,88.65,90.8,2.0617447115659036,1.9346918347336524,0.1270528768322512,121.73469308680399,14.292686462402344,3.3972306681515225,4.942222909513693,17.465669963336545,0.057954052076678614,0.04267915512963947,0.06588242386239183,0.04623540637053821,0.0472658089941183
mtx_milora_r128_s43,mtx,43.0,mtx_milora_r128,milora,0.8533,-0.06889825436736126,19.92,27.35,76.75,cs,27.52,12.33,26.68,36.18,34.05,124.9293,17.171,,,,128.0,False,False,False,70.18,80.58,78.61,81.16,80.58,79.8,64.25,78.8,2.8889334245263933,1.8520239240816387,1.0369095004447546,717.795815629464,124.92859649658203,17.171832126379012,16.448504498236105,59.26267452612212,0.07190915688573128,0.08812451876400186,0.06712131156706887,0.09965580425455126,0.06588431001143738
qwswm_clora_k1024_lr1e4_s42,qwswm,42.0,qwswm_clora_k1024_lr1e4,clora,0.0537,-1.2700257143004443,43.86,53.61,63.0,gsm8k,46.52,41.19,72.17,51.28,56.89,6.1105,1.17,0.0001,,1024.0,,False,False,True,,,,,,,,,,,,48.3866134949104,6.125950813293457,1.1707907356673397,8.455248614256574,22.98113497608986,0.05530422941212434,0.04434954006982439,0.061838617456775824,0.04950405399602598,0.04727125055148944
frm_lorawd_wd0p5_lr1e4_c256_s42,frm,42.0,frm_lorawd_wd0p5_lr1e4_c256,lorawd,0.1959,-0.7079655640052637,25.66,33.74,66.03,math_faithful,32.42,18.9,29.73,45.14,42.5,11.576,3.2566,0.0001,0.5,,,False,False,True,,,,,,,,,1.9983484750612641,1.8520239240816387,0.14632455097962538,107.7580311901056,11.58698558807373,3.257229408621788,6.926980003754527,25.39024203886618,0.07513035149160745,0.052371981369894294,0.09403681481630638,0.04941359743087733,0.07437972051995959
qwswm_lora_r16_lr2e4_s43,qwswm,43.0,qwswm_lora_r16_lr2e4,lora,0.1178,-0.9288547095489171,44.84,54.0,49.73,gsm8k,48.2,41.49,71.65,51.62,57.05,10.2061,3.3835,0.0002,,,16.0,False,False,True,,,,,,,,,2.0247992998102693,1.9346918347336524,0.09010746507661693,102.33722816036696,10.220369338989258,3.3861556044646672,5.4428499755773565,12.23811437084073,0.11846638107448552,0.10111845132161412,0.06693455226725731,0.04918925310365621,0.0730604289513694
lrsw_milora_r32_lr5e4_s45,lrsw,45.0,lrsw_milora_r32_lr5e4,milora,0.8422,-0.07458476291575376,22.7,28.96,77.4,cs,31.68,13.73,29.52,35.15,34.71,85.7794,20.4439,0.0005,,,32.0,False,False,True,70.24,81.12,79.02,86.79,81.53,78.2,64.33,78.0,2.547923168060233,1.8100692116929957,0.737853956367237,700.2047192993292,85.77861022949219,20.44555330872536,9.085951574886327,20.8759496122188,0.06885764597567014,0.06124626201742009,0.06783092188413303,0.06776145453376838,0.0649192978821136
lora_r8,lora,,lora_r8,r8,0.5201,-0.2839131462251679,25.32,,78.33,,32.0,18.64,,,,44.8636,16.5291,,,,,False,False,False,70.12,78.62,76.61,89.28,81.14,83.33,68.77,78.8,2.118170450759146,1.8520239240816387,0.2661465266775074,374.23249912307165,44.921653747558594,16.53406728208065,3.1344541794172525,6.188872641370085,0.06721988144228558,0.0463620642177063,0.07495275926499925,0.049059458823251384,0.06631954916782039
qwswm_lora_r32_lr5e4_s42,qwswm,42.0,qwswm_lora_r32_lr5e4,lora,20.8928,1.3199966469243694,0.0,19.49,0.0,gsm8k,0.0,0.0,22.95,26.28,48.22,1014.9738,76.4985,0.0005,,,32.0,True,False,True,,,,,,,,,,,,1748.0693910316406,1015.2400512695312,76.5235725062234,1.6978939062224307,3.831572056134102,0.1742911886255009,0.17457508097971325,0.08749916021825982,0.05870147743764718,0.10050742207565483
lrswm_milora_r32_lr2e4_s44,lrswm,44.0,lrswm_milora_r32_lr2e4,milora,0.331,-0.48017200622428124,24.92,33.37,45.11,gsm8k,32.25,17.58,30.2,43.69,43.15,22.6107,8.5594,0.0002,,,32.0,False,False,True,,,,,,,,,2.2306385291575763,1.8100692116929957,0.4205693174645806,202.11937712958468,22.610811233520508,8.561179223656655,4.528172832509279,13.910386067280092,0.06181397268129372,0.12862908368657303,0.07646985393084271,0.12764038810876657,0.06481629842025553
qwsw_dora_r16_lr1e3_s42,qwsw,42.0,qwsw_dora_r16_lr1e3,dora,1.202,0.0799044676667207,6.96,21.54,77.63,cs,12.66,1.25,32.05,27.82,33.93,141.5424,28.3589,0.001,,,16.0,False,False,True,67.25,82.26,77.28,80.45,79.87,83.71,70.65,79.6,,,,1100.3075018933812,141.5389862060547,28.358657392433713,9.204194202099607,14.57329229277947,0.12838962585460195,0.11626714851721515,0.07294552250416705,0.05075183931341959,0.08656561892965438
frc_milora_lr1e4_c256_s44,frc,44.0,frc_milora_lr1e4_c256,milora,0.3154,-0.5011383110071159,27.39,35.8,78.81,cs,34.94,19.84,46.92,41.13,36.19,18.948,8.6694,0.0001,,,,False,False,True,70.98,84.06,78.76,82.36,82.32,83.54,70.65,77.8,2.000699449579029,1.8100692116929957,0.1906302378860334,187.39485731933576,18.948129653930664,8.671220782399178,3.9856845412896322,12.206268449906574,0.06728478010833741,0.09539272278384663,0.07795345148490085,0.1786551718309302,0.06746839562551579
qwswm_lora_r16_lr2e5_s43,qwswm,43.0,qwswm_lora_r16_lr2e5,lora,0.0394,-1.4045037781744258,43.3,53.42,57.77,gsm8k,47.32,39.28,72.11,50.94,57.46,2.4277,0.5441,2e-05,,,16.0,False,False,True,,,,,,,,,1.9513053857071374,1.9346918347336524,0.016613550973485047,11.282150610964003,2.4315431118011475,0.5445737986160176,2.3093516838548718,6.597575689300928,0.12347448466565415,0.10603661499170429,0.10196432556201734,0.05513623689681594,0.08366925160612405
frm_lorawd_wd0p2_lr3e4_c512_s42,frm,42.0,frm_lorawd_wd0p2_lr3e4_c512,lorawd,0.4207,-0.3760274879830036,24.81,33.73,66.41,math_faithful,32.44,17.18,37.43,39.16,42.42,40.3995,6.1041,0.00030000000000000003,0.2,,,False,False,True,,,,,,,,,2.2123778952447957,1.8520239240816387,0.3603539711631569,307.8520837272724,40.39892578125,6.104576884210109,18.671747749974614,46.39019380786576,0.0747821751451606,0.04680719636693279,0.08359336315013857,0.04899409409210473,0.07322442667439062
lrsw_sclora_r32_lr5e4_s45,lrsw,45.0,lrsw_sclora_r32_lr5e4,sclora,1.0716,0.030032704936171297,16.04,23.94,76.05,cs,26.14,5.94,22.87,35.75,28.99,96.2641,15.7325,0.0005,,,32.0,False,False,True,69.2,80.85,78.2,81.64,80.9,77.19,62.2,78.2,2.8351761325755387,1.8100692116929957,1.025106920882543,766.662977491976,96.2645034790039,15.734237259626388,16.222531370029877,32.73361893122416,0.08192209910027257,0.042377166844649414,0.17699423731498803,0.03534991966545834,0.11139079766051578
clora_k2048_s43,clora,43.0,clora_k2048,k2048,0.374,-0.42712839779951983,25.52,,69.75,,33.71,17.33,,,,26.697,8.5984,,,2048.0,,False,False,False,72.81,72.03,76.25,23.56,82.64,83.63,67.66,79.4,2.145676034574362,1.8520239240816387,0.2936521104927232,294.47461747909557,26.70054054260254,8.60183763951063,5.857101110007192,18.435792820777372,0.055105074085382684,0.04869354988476964,0.061018174086112036,0.04885763993946072,0.05318010648528447
qwswm_dora_r16_lr1e3_s42,qwswm,42.0,qwswm_dora_r16_lr1e3,dora,0.6778,-0.1688984354986406,22.56,31.3,24.49,gsm8k,35.66,9.45,31.46,28.41,51.51,111.338,17.8689,0.001,,,16.0,False,False,True,,,,,,,,,,,,779.4373398567044,111.4010238647461,17.86880133492606,10.680519432800155,15.074407336623475,0.11075999272268758,0.10215547678186643,0.06380949232068865,0.04802903501834167,0.0711058591764871
mtx_lorawd_wd0p0_s42,mtx,42.0,mtx_lorawd_wd0p0,lorawd,0.7262,-0.1389437554231265,22.18,30.12,78.64,cs,29.77,14.58,37.39,36.26,32.62,67.7642,17.7534,,0.0,,,False,False,False,71.19,82.86,77.99,86.02,80.9,80.05,67.75,82.4,2.474700566599745,1.8520239240816387,0.6226766425181061,594.4512811939195,67.76306915283203,17.754774564504622,7.480840583743673,21.448990706535763,0.06942891474168016,0.04623302587505939,0.07038678753216862,0.04977396417013385,0.06580545177727527
lrswm_sclora_r32_lr3e4_s43,lrswm,43.0,lrswm_sclora_r32_lr3e4,sclora,0.6933,-0.15907879980122822,18.19,27.65,55.88,math_faithful,28.67,7.7,22.94,36.01,42.94,17.9797,7.8743,0.00030000000000000003,,,32.0,False,False,True,,,,,,,,,2.62973707953305,1.8100692116929957,0.8196678678400542,374.4410247624697,17.979196548461914,7.874932543933392,14.17810991697944,35.39346241068319,0.10169930940177464,0.039782688025869255,0.3932796348903555,0.019857033401549862,0.1650782268610379
qwswm_lorawd_wd0p3_lr5e5_s42,qwswm,42.0,qwswm_lorawd_wd0p3_lr5e5,lorawd,0.0476,-1.322393047279507,43.63,53.66,60.42,gsm8k,46.78,40.48,72.26,51.62,57.18,3.7122,1.0112,5e-05,0.3,,,False,False,True,,,,,,,,,,,,27.133037208858408,3.7149362564086914,1.0115625209042005,4.597823644338233,17.173144882947483,0.12599000174704242,0.10677232940709369,0.07527471219026931,0.05272278411480999,0.07797102048465238
frc_lorawd_wd0p3_lr3e4_c256_s44,frc,44.0,frc_lorawd_wd0p3_lr3e4_c256,lorawd,0.3483,-0.4580465255417637,25.47,33.54,81.78,cs,32.68,18.26,42.29,39.93,34.53,23.7438,7.057,0.00030000000000000003,0.3,,,False,False,True,72.72,84.6,80.81,90.97,85.08,84.97,71.25,83.8,2.0470304555513907,1.8520239240816387,0.195006531469752,234.44654889701567,23.743247985839844,7.05816666930914,7.107935964222784,19.671519127748436,0.07234571765749755,0.04757672345730501,0.08371734677010603,0.048205285869583565,0.0709278154413799
lrsw_lora_null_r16_lr5e5_s44,lrsw,44.0,lrsw_lora_null_r16_lr5e5,lora_null,0.198,-0.7033348097384688,26.37,36.41,69.76,cs,33.85,18.89,46.55,46.33,36.43,4.6283,2.2025,5e-05,,,16.0,False,False,True,41.19,77.42,59.57,80.07,77.82,81.82,66.21,74.0,1.8951633151854521,1.8100692116929957,0.08509410349245639,57.96552417510791,4.630990028381348,2.2030680648982526,4.831969241554613,16.102219456677222,0.23829823579312578,0.03150686032499152,0.15071649743869864,0.07795229224278331,0.16077155580449928
frc_lorawd_wd0_lr2e4_c256_s44,frc,44.0,frc_lorawd_wd0_lr2e4_c256,lorawd,0.5136,-0.2893749849392032,24.96,32.69,79.88,cs,32.51,17.4,41.28,39.16,33.11,34.5214,13.6914,0.0002,0.0,,,False,False,True,71.35,82.7,79.32,89.77,82.4,83.21,69.11,81.2,2.1966545445333288,1.8100692116929957,0.38658533284033303,390.2793744715187,34.53571701049805,13.697271859645843,5.17640285283596,17.328028943972978,0.06841035175525537,0.04712346080509012,0.07456297776032436,0.049286909191775884,0.06660201118640689
lrswm_lorawd_wd0p3_lr5e5_s42,lrswm,42.0,lrswm_lorawd_wd0p3_lr5e5,lorawd,0.2963,-0.5282683485199489,25.42,34.35,41.09,gsm8k,33.33,17.5,31.95,46.5,42.47,11.899,3.547,5e-05,0.3,,,False,False,True,,,,,,,,,2.099409684007137,1.8520239240816387,0.24738575992549805,71.6179155606793,11.920395851135254,3.5484013251960276,2.392063230155561,7.61403199083084,0.06733038030053874,0.0563798062398068,0.11198915899021719,0.051421095197601206,0.07458615242793941
lrsw_lorawd_wd0p3_lr1e4_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr1e4,lorawd,0.2366,-0.6259852597080884,27.7,36.27,67.67,cs,35.08,20.32,48.22,41.3,36.44,14.4667,5.5389,0.0001,0.3,,,False,False,True,62.63,83.57,66.43,90.4,83.43,57.32,40.78,56.8,1.9203799521099458,1.8100692116929957,0.1103107404169501,125.05454008448747,14.486616134643555,5.540290574729442,3.0573657505317366,10.22252511276829,0.07157764164752034,0.050547816711146644,0.09230176831376735,0.05036144425050487,0.07259677460693939
qwsw_lora_null_r16_lr2e5_s44,qwsw,44.0,qwsw_lora_null_r16_lr2e5,lora_null,0.0802,-1.0958256317158366,39.67,52.29,83.87,cs,45.81,33.54,72.2,58.11,51.81,2.9267,0.7934,2e-05,,,16.0,False,False,True,62.26,89.45,78.61,91.64,83.58,92.38,84.81,88.2,1.9657045773885145,1.9346918347336524,0.03101274265486209,21.961703605778922,2.9295434951782227,0.7936202845403126,4.706519043969755,13.727671607775536,0.21096415086024853,0.07841776233166885,0.10702996111651697,0.12777463711463777,0.12959755227601977
frc_lorawdr16_wd0p3_lr3e4_c256_s44,frc,44.0,frc_lorawdr16_wd0p3_lr3e4_c256,lorawdr16,0.3055,-0.514988785421427,27.06,35.28,61.33,cs,33.97,20.14,45.08,40.53,36.66,15.9874,6.7743,0.00030000000000000003,0.3,,,False,False,True,62.08,49.35,49.03,57.63,75.06,69.78,54.69,73.0,1.9438627264953217,1.8100692116929957,0.13379351480232593,188.0910713533566,15.991999626159668,6.780012184381485,4.687252756169686,11.016437872216281,0.07114066234673505,0.048186739093294136,0.08766905194284993,0.048252381449601874,0.07142446890375333
clora_k512_fast,clora,,clora_k512_fast,k512,0.5137,-0.28929043427566276,24.72,,67.52,,32.58,16.85,,,,25.8854,11.1986,,,512.0,,False,False,False,63.24,66.32,52.2,89.16,80.27,67.34,51.02,70.6,,,,,,,,,,,,,
b4_sclora_r32_lr5e4_s43,b4,43.0,b4_sclora_r32_lr5e4,sclora,1.012,0.005180512503780314,19.34,27.06,76.58,cs,28.21,10.48,26.49,36.18,33.92,106.1289,16.0353,0.0005,,,32.0,False,False,False,69.36,80.3,78.92,83.47,80.19,78.28,63.14,79.0,2.7498108545958586,1.8100692116929957,0.9397416429028629,758.5192818616632,106.13020324707031,16.037081769108774,15.573447099536905,32.059368162660135,0.07647801789984694,0.04245516118983211,0.13355524961540924,0.037596071480756665,0.0944969834581258
qwswm_lorawd_wd0p3_lr2e4_s43,qwswm,43.0,qwswm_lorawd_wd0p3_lr2e4,lorawd,0.0872,-1.0594835150674329,44.96,53.92,58.98,gsm8k,47.34,42.59,71.93,52.3,55.43,7.0974,2.1061,0.0002,0.3,,,False,False,True,,,,,,,,,2.002915313732327,1.9346918347336524,0.06822347899867465,77.11060153210376,7.0978240966796875,2.106704439435686,8.23762910958775,22.36095860161141,0.11937632635528872,0.1023887948141699,0.0680846498519566,0.047999360054088426,0.07397345754340721
qwswm_lora_r16_lr2e4_s42,qwswm,42.0,qwswm_lora_r16_lr2e4,lora,0.1153,-0.938170692705301,43.92,53.77,65.28,gsm8k,46.83,41.01,71.93,53.24,55.83,10.7296,3.3265,0.0002,,,16.0,False,False,True,,,,,,,,,,,,102.29140108863693,10.73820972442627,3.328808885387012,5.523164164479733,12.400018888511994,0.11747153936609493,0.10116775596443014,0.06639462557655205,0.049119761783192495,0.07213833482223497
frc_lora_null_lr2e5_c256_s43,frc,43.0,frc_lora_null_lr2e5_c256,lora_null,0.1581,-0.801068130067791,26.0,36.21,70.6,cs,33.6,18.39,46.52,46.33,36.23,4.0893,1.8078,2e-05,,,,False,False,True,55.11,80.52,76.82,64.8,69.53,80.85,61.18,76.0,1.895269618028632,1.8100692116929957,0.08520040633563619,49.03082085671131,4.089919090270996,1.808024574816227,5.225184903287179,25.380666129743883,0.1419584531301483,0.03836570535211421,0.15975701962508895,0.0833222041633163,0.1304904188255957
qwsw_lora_r16_lr5e5_s43,qwsw,43.0,qwsw_lora_r16_lr5e5,lora,0.1228,-0.9108016331948511,38.93,49.53,86.61,cs,44.95,32.91,71.89,48.98,48.9,9.6384,2.6732,5e-05,,,16.0,False,False,True,73.27,87.92,79.38,93.95,84.61,94.95,87.63,91.2,2.0052026909173817,1.9346918347336524,0.07051085618372932,56.69787573681771,9.655065536499023,2.6752597323485783,2.180004390282014,5.746741173313175,0.11250791304363975,0.09273808981977827,0.09221300304372664,0.05217590094118868,0.07678212990420534
lrsw_clora_k1024_lr5e5_s42,lrsw,42.0,lrsw_clora_k1024_lr5e5,clora,0.1602,-0.7953374882517812,26.76,36.39,51.77,cs,33.96,19.56,46.62,45.14,36.65,7.1133,2.823,5e-05,,1024.0,,False,False,True,61.8,37.49,69.91,1.5,79.87,56.69,43.86,63.0,1.930034545407421,1.8520239240816387,0.07801062132578229,65.16741582378674,7.149648666381836,2.824387584626675,2.8329063958352414,10.13489098823268,0.06128989429974806,0.05218051439495926,0.08106052081030139,0.05876410697168731,0.06199643747899339
qwsw_clora_k1024_lr5e4_s43,qwsw,43.0,qwsw_clora_k1024_lr5e4,clora,0.4177,-0.3791355247348789,33.18,40.44,62.25,cs,40.47,25.89,58.23,36.95,40.67,30.6148,8.6311,0.0005,,1024.0,,False,False,True,72.08,50.49,74.67,61.42,84.21,43.86,32.51,78.8,2.6530299315739323,1.9346918347336524,0.7183380968402799,531.6795169151598,30.662891387939453,8.633566314396116,15.620233145237588,28.55817136185993,0.05128762144646911,0.04344820179210137,0.05535909594537151,0.04482216072631719,0.043435481749903096
frc_lora_null_lr2e4_c256_s42,frc,42.0,frc_lora_null_lr2e4_c256,lora_null,0.534,-0.2724587429714435,23.33,30.96,80.12,cs,32.51,14.15,39.69,37.12,31.32,27.3841,10.6335,0.0002,,,,False,False,True,71.53,83.35,79.84,89.29,82.87,83.5,68.17,82.4,2.398510818139287,1.8520239240816387,0.5464868940576482,439.745320907304,27.38395118713379,10.634160193800927,10.931041629395443,30.402012479535237,0.10165741024956455,0.04202630730525887,0.11454877864970486,0.06336167062876802,0.09513583301960502
frc_milora_r32_lr3e4_c256_s45,frc,45.0,frc_milora_r32_lr3e4_c256,milora,0.729,-0.1372724716820254,22.66,30.82,78.45,cs,31.36,13.95,36.65,35.32,36.81,60.2502,19.0709,0.00030000000000000003,,,32.0,False,False,True,71.96,81.23,79.12,87.05,81.22,81.36,66.64,79.0,2.4937703070096333,1.8520239240816387,0.6417463829279946,605.6159279462287,60.2495231628418,19.071992045640947,7.925187526281763,19.348459828290654,0.06834866701699265,0.057535946708455916,0.06767152230543969,0.0912798128373964,0.06440300469228764
frm_pissa_lr3e4_c256_s42,frm,42.0,frm_pissa_lr3e4_c256,pissa,2.2058,0.34356613238612466,3.62,21.7,49.66,math_faithful,7.23,0.0,24.54,24.06,52.65,117.9357,21.1917,0.00030000000000000003,,,,False,False,True,,,,,,,,,6.306760676868914,1.8520239240816387,4.454736752787276,1416.3361498223508,117.9316177368164,21.191681504249573,32.629676278894685,71.8794649688547,0.18772858155442845,0.03947951150659204,0.35115689917594717,0.03375028326870975,0.189435434545409
qwsw_lora_r16_lr2e4_s43,qwsw,43.0,qwsw_lora_r16_lr2e4,lora,0.264,-0.5783960731301689,38.21,45.89,80.61,cs,42.31,34.11,68.31,40.19,44.51,25.905,8.1948,0.0002,,,16.0,False,False,True,73.64,87.54,76.61,94.36,84.29,75.63,70.82,82.0,2.1759598363369963,1.8790178806577968,0.29694195567919945,250.76589934972668,25.929798126220703,8.202184603043966,4.831212247838587,11.699684827755545,0.1129155777478887,0.09165508808888377,0.06989282456708303,0.04614079907993484,0.07030718443594645
qwswm_milora_r32_lr1e4_s42,qwswm,42.0,qwswm_milora_r32_lr1e4,milora,0.0982,-1.0078885122130503,44.06,53.26,59.89,gsm8k,46.91,41.22,71.75,50.09,56.35,4.4093,1.2855,0.0001,,,32.0,False,False,True,,,,,,,,,,,,47.989721322911876,4.410266876220703,1.285618554694312,10.734180373997262,32.441975488751005,0.05085465655927122,0.4613097917548259,0.054111989023596804,0.3201102885126003,0.04110556220466567
lrsw_lorawd_wd0p3_lr2e4_s45,lrsw,45.0,lrsw_lorawd_wd0p3_lr2e4,lorawd,0.2995,-0.5236031732746699,26.68,34.64,79.87,cs,33.91,19.46,44.32,40.44,35.05,21.6688,6.9784,0.0002,0.3,,,False,False,True,72.08,83.62,71.9,88.31,85.16,85.61,71.84,80.4,1.9735583411168816,1.8100692116929957,0.16348912942388583,196.13738696897136,21.689146041870117,6.982110676169396,4.875645348414987,15.590141898785541,0.0710066411413342,0.04850163307558865,0.08598387021964017,0.04851040077229524,0.07099810286711969
lrsw_milora_r32_lr1e4_s44,lrsw,44.0,lrsw_milora_r32_lr1e4,milora,0.2536,-0.5958507507903049,26.92,36.49,36.43,cs,34.62,19.22,47.74,43.34,37.53,15.728,6.1708,0.0001,,,32.0,False,False,True,33.85,59.09,2.41,35.87,81.22,25.13,16.64,37.2,2.0601950855779414,1.8100692116929957,0.25012587388494567,123.69775761896898,15.727765083312988,6.171437540650368,3.416471813949622,10.94458275788595,0.06485908024567631,0.16085091468268511,0.08683349342846342,0.14629852520133432,0.06953570216706584
lrsw_clora_k1024_lr5e5_s43,lrsw,43.0,lrsw_clora_k1024_lr5e5,clora,0.1617,-0.7912899800935989,27.48,37.27,62.74,cs,35.06,19.91,47.44,46.67,37.26,7.3413,2.8491,5e-05,,1024.0,,False,False,True,61.65,64.42,75.74,8.3,78.77,78.24,63.57,71.2,1.8896924641215582,1.8100692116929957,0.0796232524285625,65.48003726186666,7.351303577423096,2.8505083244293927,2.790601942169602,10.008149447974064,0.060899554102475995,0.05195707638401639,0.08094411652297477,0.05825718464700081,0.06185215553267689
